GeneID,diseaseID,postive_negative,train_test
2978,C0032460,0,train
4258,C0032460,0,train
4649,C0032460,0,train
666,C0032460,0,train
23620,C0032460,0,train
55186,C0032460,0,train
221955,C0032460,0,train
5865,C0032460,0,train
57670,C0032460,0,train
84280,C0032460,0,train
2037,C0032460,0,train
5786,C0032460,0,train
407,C0032460,0,train
23246,C0032460,0,train
5104,C0032460,0,train
168667,C0032460,0,train
6199,C0032460,0,train
1289,C0032460,0,train
3615,C0032460,0,train
57085,C0032460,0,train
6010,C0032460,0,train
5710,C0032460,0,train
5500,C0032460,0,train
10456,C0032460,0,train
2286,C0032460,0,train
84665,C0032460,0,train
656,C0032460,0,train
5669,C0032460,0,train
116113,C0032460,0,train
2646,C0032460,0,train
118,C0032460,0,train
23580,C0032460,0,train
4054,C0032460,0,train
1149,C0032460,0,train
1571,C0032460,0,train
10137,C0032460,0,train
7001,C0032460,0,train
26276,C0032460,0,train
572,C0011860,0,train
5732,C0011860,0,train
3315,C0011860,0,train
5271,C0011860,0,train
255426,C0011860,0,train
2047,C0011860,0,train
25888,C0011860,0,train
5502,C0011860,0,train
57169,C0011860,0,train
5996,C0011860,0,train
338,C0011860,0,train
3170,C0011860,0,train
22948,C0011860,0,train
200558,C0011860,0,train
1647,C0011860,0,train
1536,C0011860,0,train
9521,C0011860,0,train
9971,C0011860,0,train
51058,C0011860,0,train
11228,C0011860,0,train
8832,C0011860,0,train
2944,C0011860,0,train
4700,C0011860,0,train
5901,C0011860,0,train
10903,C0011860,0,train
27107,C0011860,0,train
29127,C0011860,0,train
3236,C0011860,0,train
55916,C0011860,0,train
404093,C0011860,0,train
1292,C0011860,0,train
4946,C0011860,0,train
11077,C0011860,0,train
51564,C0011860,0,train
5884,C0011860,0,train
27229,C0011860,0,train
5834,C0011860,0,train
596,C0011860,0,train
3125,C0011860,0,train
54107,C0011860,0,train
64426,C0011860,0,train
3687,C0011860,0,train
29994,C0011860,0,train
7078,C0011860,0,train
3050,C0011860,0,train
5500,C0011860,0,train
27141,C0011860,0,train
158471,C0011860,0,train
6261,C0011860,0,train
196441,C0011860,0,train
23012,C0011860,0,train
255738,C0011860,0,train
79084,C0011860,0,train
1452,C0011860,0,train
22931,C0011860,0,train
4437,C0011860,0,train
8841,C0020459,0,train
4208,C0020459,0,train
873,C0020459,0,train
246184,C0020459,0,train
26056,C0020459,0,train
2167,C0020459,0,train
898,C0043194,0,train
28996,C1970827,0,train
51560,C0162309,0,train
7428,C0162309,0,train
3764,C0162309,0,train
7428,C0162568,0,train
51082,C0162568,0,train
6396,C0022333,0,train
88,C0022333,0,train
170506,C0022333,0,train
3852,C0022333,0,train
80031,C0022333,0,train
29982,C0022333,0,train
83732,C0022333,0,train
51172,C0022333,0,train
10581,C0022333,0,train
9046,C0022333,0,train
58477,C0022333,0,train
4137,C0022333,0,train
729230,C0022333,0,train
55191,C0022333,0,train
79465,C0022333,0,train
55052,C0022333,0,train
10587,C0022333,0,train
64398,C0022333,0,train
11226,C0022333,0,train
2627,C0022333,0,train
55565,C0022333,0,train
55008,C0022333,0,train
27033,C0022333,0,train
2194,C0022333,0,train
3631,C0022333,0,train
3699,C0022333,0,train
23604,C0022333,0,train
23228,C0022333,0,train
5789,C0022333,0,train
4077,C0022333,0,train
116154,C0022333,0,train
4152,C0022333,0,train
3818,C0022333,0,train
6868,C0022333,0,train
3151,C0022333,0,train
6396,C0149958,0,train
88,C0149958,0,train
170506,C0149958,0,train
3852,C0149958,0,train
80031,C0149958,0,train
29982,C0149958,0,train
83732,C0149958,0,train
51172,C0149958,0,train
10581,C0149958,0,train
9046,C0149958,0,train
58477,C0149958,0,train
4137,C0149958,0,train
729230,C0149958,0,train
55191,C0149958,0,train
79465,C0149958,0,train
55052,C0149958,0,train
10587,C0149958,0,train
64398,C0149958,0,train
11226,C0149958,0,train
2627,C0149958,0,train
55565,C0149958,0,train
55008,C0149958,0,train
27033,C0149958,0,train
2194,C0149958,0,train
3631,C0149958,0,train
3699,C0149958,0,train
23604,C0149958,0,train
23228,C0149958,0,train
5789,C0149958,0,train
4077,C0149958,0,train
116154,C0149958,0,train
4152,C0149958,0,train
3818,C0149958,0,train
6868,C0149958,0,train
3151,C0149958,0,train
6396,C0234533,0,train
88,C0234533,0,train
170506,C0234533,0,train
3852,C0234533,0,train
80031,C0234533,0,train
29982,C0234533,0,train
83732,C0234533,0,train
51172,C0234533,0,train
10581,C0234533,0,train
9046,C0234533,0,train
58477,C0234533,0,train
4137,C0234533,0,train
729230,C0234533,0,train
55191,C0234533,0,train
79465,C0234533,0,train
55052,C0234533,0,train
10587,C0234533,0,train
64398,C0234533,0,train
11226,C0234533,0,train
2627,C0234533,0,train
55565,C0234533,0,train
55008,C0234533,0,train
27033,C0234533,0,train
2194,C0234533,0,train
3631,C0234533,0,train
3699,C0234533,0,train
23604,C0234533,0,train
23228,C0234533,0,train
5789,C0234533,0,train
4077,C0234533,0,train
116154,C0234533,0,train
4152,C0234533,0,train
3818,C0234533,0,train
6868,C0234533,0,train
3151,C0234533,0,train
6396,C0234535,0,train
88,C0234535,0,train
170506,C0234535,0,train
3852,C0234535,0,train
80031,C0234535,0,train
29982,C0234535,0,train
83732,C0234535,0,train
51172,C0234535,0,train
10581,C0234535,0,train
9046,C0234535,0,train
58477,C0234535,0,train
4137,C0234535,0,train
729230,C0234535,0,train
55191,C0234535,0,train
79465,C0234535,0,train
55052,C0234535,0,train
10587,C0234535,0,train
64398,C0234535,0,train
11226,C0234535,0,train
2627,C0234535,0,train
55565,C0234535,0,train
55008,C0234535,0,train
27033,C0234535,0,train
2194,C0234535,0,train
3631,C0234535,0,train
3699,C0234535,0,train
23604,C0234535,0,train
23228,C0234535,0,train
5789,C0234535,0,train
4077,C0234535,0,train
116154,C0234535,0,train
4152,C0234535,0,train
3818,C0234535,0,train
6868,C0234535,0,train
3151,C0234535,0,train
6396,C0270824,0,train
88,C0270824,0,train
170506,C0270824,0,train
3852,C0270824,0,train
80031,C0270824,0,train
29982,C0270824,0,train
83732,C0270824,0,train
51172,C0270824,0,train
10581,C0270824,0,train
9046,C0270824,0,train
58477,C0270824,0,train
4137,C0270824,0,train
729230,C0270824,0,train
55191,C0270824,0,train
79465,C0270824,0,train
55052,C0270824,0,train
10587,C0270824,0,train
64398,C0270824,0,train
11226,C0270824,0,train
2627,C0270824,0,train
55565,C0270824,0,train
55008,C0270824,0,train
27033,C0270824,0,train
2194,C0270824,0,train
3631,C0270824,0,train
3699,C0270824,0,train
23604,C0270824,0,train
23228,C0270824,0,train
5789,C0270824,0,train
4077,C0270824,0,train
116154,C0270824,0,train
4152,C0270824,0,train
3818,C0270824,0,train
6868,C0270824,0,train
3151,C0270824,0,train
6396,C0270846,0,train
88,C0270846,0,train
170506,C0270846,0,train
3852,C0270846,0,train
80031,C0270846,0,train
29982,C0270846,0,train
83732,C0270846,0,train
51172,C0270846,0,train
10581,C0270846,0,train
9046,C0270846,0,train
58477,C0270846,0,train
4137,C0270846,0,train
729230,C0270846,0,train
55191,C0270846,0,train
79465,C0270846,0,train
55052,C0270846,0,train
10587,C0270846,0,train
64398,C0270846,0,train
11226,C0270846,0,train
2627,C0270846,0,train
55565,C0270846,0,train
55008,C0270846,0,train
27033,C0270846,0,train
2194,C0270846,0,train
3631,C0270846,0,train
3699,C0270846,0,train
23604,C0270846,0,train
23228,C0270846,0,train
5789,C0270846,0,train
4077,C0270846,0,train
116154,C0270846,0,train
4152,C0270846,0,train
3818,C0270846,0,train
6868,C0270846,0,train
3151,C0270846,0,train
6046,C0494475,0,train
55632,C0494475,0,train
143379,C0494475,0,train
5311,C0494475,0,train
50604,C0494475,0,train
8673,C0494475,0,train
6645,C0494475,0,train
1903,C0494475,0,train
6491,C0494475,0,train
25873,C0494475,0,train
6187,C0494475,0,train
59338,C0494475,0,train
10540,C0494475,0,train
7083,C0494475,0,train
25970,C0494475,0,train
30820,C0494475,0,train
9536,C0494475,0,train
10994,C0494475,0,train
340273,C0494475,0,train
6351,C0494475,0,train
2205,C0494475,0,train
7267,C0494475,0,train
1525,C0494475,0,train
286,C0494475,0,train
3631,C0494475,0,train
2019,C0494475,0,train
3916,C0494475,0,train
81605,C0494475,0,train
2695,C0494475,0,train
6010,C0494475,0,train
94120,C0494475,0,train
4152,C0494475,0,train
7276,C0494475,0,train
1436,C0494475,0,train
5073,C0494475,0,train
91179,C0494475,0,train
6396,C0751110,0,train
88,C0751110,0,train
170506,C0751110,0,train
3852,C0751110,0,train
80031,C0751110,0,train
29982,C0751110,0,train
83732,C0751110,0,train
51172,C0751110,0,train
10581,C0751110,0,train
9046,C0751110,0,train
58477,C0751110,0,train
4137,C0751110,0,train
729230,C0751110,0,train
55191,C0751110,0,train
79465,C0751110,0,train
55052,C0751110,0,train
10587,C0751110,0,train
64398,C0751110,0,train
11226,C0751110,0,train
2627,C0751110,0,train
55565,C0751110,0,train
55008,C0751110,0,train
27033,C0751110,0,train
2194,C0751110,0,train
3631,C0751110,0,train
3699,C0751110,0,train
23604,C0751110,0,train
23228,C0751110,0,train
5789,C0751110,0,train
4077,C0751110,0,train
116154,C0751110,0,train
4152,C0751110,0,train
3818,C0751110,0,train
6868,C0751110,0,train
3151,C0751110,0,train
28996,C0024408,0,train
28996,C0410173,0,train
28996,C1850889,0,train
28996,C1858593,0,train
28996,C1869123,0,train
28996,C2936332,0,train
898,C0005859,0,train
28996,C0032371,0,train
55553,C0027051,0,train
29068,C0027051,0,train
10456,C0027051,0,train
10196,C0027051,0,train
64753,C0027051,0,train
10846,C0027051,0,train
8028,C0027051,0,train
55236,C0027051,0,train
2707,C0027051,0,train
2821,C0027051,0,train
112840,C0027051,0,train
51283,C0027051,0,train
5506,C0027051,0,train
23624,C0027051,0,train
5287,C0027051,0,train
162417,C0027051,0,train
80204,C0027051,0,train
6198,C0027051,0,train
8447,C0027051,0,train
9615,C0027051,0,train
6863,C0027051,0,train
6789,C0027051,0,train
321,C0027051,0,train
5592,C0027051,0,train
8930,C0027051,0,train
389941,C0027051,0,train
4804,C0027051,0,train
7024,C0027051,0,train
4204,C0027051,0,train
28996,C0017920,0,train
28996,C2919796,0,train
28996,C0268542,0,train
8660,C0007959,0,train
9158,C0007959,0,train
637,C0007959,0,train
355,C0007959,0,train
3655,C0007959,0,train
1875,C0007959,0,train
10844,C0007959,0,train
4974,C0007959,0,train
28996,C1843153,0,train
28996,C0393808,0,train
51560,C2931418,0,train
7428,C2931418,0,train
3764,C2931418,0,train
7428,C0039101,0,train
51082,C0039101,0,train
8900,C0265234,0,train
995,C0265219,0,train
9014,C0265219,0,train
6119,C0265219,0,train
114132,C0265219,0,train
5965,C0265219,0,train
11176,C0265219,0,train
51375,C0265219,0,train
9600,C0265219,0,train
23641,C0265219,0,train
57486,C0265219,0,train
51031,C0265219,0,train
1961,C0265219,0,train
28996,C3151189,0,train
7428,C1858266,0,train
51082,C1858266,0,train
3216,C1567744,0,train
6721,C1567744,0,train
379,C1567744,0,train
7461,C1567744,0,train
2784,C0085110,0,train
1821,C0085110,0,train
4701,C0085110,0,train
50617,C0085110,0,train
10518,C0085110,0,train
5435,C0085110,0,train
55870,C0085110,0,train
6142,C0085110,0,train
51742,C0085110,0,train
8900,C1851920,0,train
2784,C0035828,0,train
2587,C0035828,0,train
54763,C0035828,0,train
64776,C0035828,0,train
79365,C0035828,0,train
5437,C0035828,0,train
55870,C0035828,0,train
6142,C0035828,0,train
51742,C0035828,0,train
64398,C0035828,0,train
28996,C0524582,0,train
28996,C0265264,0,train
28996,C1327915,0,train
28996,C1856689,0,train
28996,C0017205,0,train
28996,C0268250,0,train
135112,C1838979,0,train
10320,C1838979,0,train
1408,C1838979,0,train
2587,C1838979,0,train
10007,C1838979,0,train
10466,C1838979,0,train
7026,C1838979,0,train
285,C1838979,0,train
2547,C1838979,0,train
6184,C1838979,0,train
25979,C1838979,0,train
23433,C1838979,0,train
28996,C4748753,0,train
28996,C0268647,0,train
7428,C0175700,0,train
51082,C0175700,0,train
7428,C0342282,0,train
51082,C0342282,0,train
286826,C1861385,0,train
286826,C3714899,0,train
286826,C0002888,0,train
898,C1306856,0,train
898,C4551825,0,train
719,C0149925,0,train
79699,C0149925,0,train
9465,C0149925,0,train
5757,C0149925,0,train
64784,C0149925,0,train
7528,C0149925,0,train
116986,C0149925,0,train
2702,C0149925,0,train
23673,C0149925,0,train
2162,C0149925,0,train
80149,C0149925,0,train
1280,C0149925,0,train
873,C0149925,0,train
23281,C0149925,0,train
22915,C0149925,0,train
6039,C0149925,0,train
10681,C0149925,0,train
79735,C0149925,0,train
116071,C0149925,0,train
1056,C0149925,0,train
6837,C0025202,0,train
4223,C0025202,0,train
241,C0025202,0,train
