GeneID,diseaseID,postive_negative,train_test
80758,C0345904,0,train
2673,C0345904,0,train
3306,C3808953,0,train
3306,C0424082,0,train
10654,C3149750,0,train
10654,C1533041,0,train
10654,C3150677,0,train
130576,C0346163,0,train
9794,C0346163,0,train
55062,C0346163,0,train
22800,C0346163,0,train
3903,C0346163,0,train
10654,C0432230,0,train
3306,C1142379,0,train
3306,C4324314,0,train
170392,C0016781,0,train
57465,C0016781,0,train
10654,C0752288,0,train
3306,C4225298,0,train
3306,C1282908,0,train
5799,C0023264,0,train
6307,C0023264,0,train
117854,C0023264,0,train
9851,C0023264,0,train
23764,C0023264,0,train
7507,C0023264,0,train
9708,C0023264,0,train
90268,C0023264,0,train
23030,C0023264,0,train
151827,C0023264,0,train
55612,C0023264,0,train
7783,C0023264,0,train
2845,C0023264,0,train
100506403,C0023264,0,train
541466,C0023264,0,train
7727,C0023264,0,train
4718,C0023264,0,train
23336,C0023264,0,train
7695,C0023264,0,train
4513,C0023264,0,train
25999,C0023264,0,train
5928,C0023264,0,train
6382,C0023264,0,train
246329,C0023264,0,train
4308,C0023264,0,train
54827,C0023264,0,train
54550,C0023264,0,train
374403,C0023264,0,train
1039,C0023264,0,train
81533,C0023264,0,train
57558,C0023264,0,train
29882,C0023264,0,train
79622,C0023264,0,train
84622,C0023264,0,train
7204,C0023264,0,train
146225,C0023264,0,train
374900,C0023264,0,train
54505,C0023264,0,train
55914,C0023264,0,train
171546,C0023264,0,train
51735,C0023264,0,train
57333,C0023264,0,train
2079,C0003886,0,train
4710,C0003886,0,train
7289,C0003886,0,train
23307,C0003886,0,train
6874,C0003886,0,train
57463,C0003886,0,train
91,C0003886,0,train
9496,C0003886,0,train
7335,C0003886,0,train
123096,C0003886,0,train
91404,C0003886,0,train
3175,C0003886,0,train
84281,C0003886,0,train
4319,C0003886,0,train
1129,C0003886,0,train
10654,C1970236,0,train
3306,C0079584,0,train
1499,C4505456,0,train
6939,C4505456,0,train
160777,C4505456,0,train
3188,C4505456,0,train
26168,C4505456,0,train
4868,C4505456,0,train
286319,C4505456,0,train
3990,C4505456,0,train
2802,C4505456,0,train
112464,C4505456,0,train
84298,C4505456,0,train
5873,C4505456,0,train
79135,C4505456,0,train
11330,C4505456,0,train
81926,C4505456,0,train
3354,C4505456,0,train
10850,C4505456,0,train
3756,C4505456,0,train
107080638,C4505456,0,train
23023,C4505456,0,train
338328,C4505456,0,train
7222,C4505456,0,train
9652,C4505456,0,train
6102,C4505456,0,train
55032,C4505456,0,train
9401,C4505456,0,train
174,C4505456,0,train
345062,C4505456,0,train
3696,C4505456,0,train
55723,C4505456,0,train
196477,C4505456,0,train
57863,C4505456,0,train
127396,C4505456,0,train
59271,C4505456,0,train
54934,C4505456,0,train
9792,C4505456,0,train
3590,C4505456,0,train
9510,C4505456,0,train
64223,C4505456,0,train
92129,C4505456,0,train
3600,C4505456,0,train
9858,C4505456,0,train
2969,C4505456,0,train
2275,C4505456,0,train
374900,C4505456,0,train
3921,C4505456,0,train
79616,C4505456,0,train
23253,C4505456,0,train
23410,C4505456,0,train
5468,C4505456,0,train
84928,C4505456,0,train
200523,C4505456,0,train
26958,C4505456,0,train
23042,C4505456,0,train
2692,C4505456,0,train
79899,C4505456,0,train
401145,C4505456,0,train
2073,C4505456,0,train
4675,C4505456,0,train
51339,C4505456,0,train
5187,C4505456,0,train
4329,C4505456,0,train
9631,C4505456,0,train
51686,C4505456,0,train
51676,C4505456,0,train
79157,C4505456,0,train
130576,C0751918,0,train
57465,C0751918,0,train
2173,C0010606,0,train
8702,C0010606,0,train
9331,C0010606,0,train
23085,C0010606,0,train
56342,C0010606,0,train
5830,C0010606,0,train
286319,C0010606,0,train
2529,C0010606,0,train
5784,C0010606,0,train
1271,C0010606,0,train
90070,C0010606,0,train
5277,C0010606,0,train
283106,C0010606,0,train
51531,C0010606,0,train
5155,C0010606,0,train
91039,C0010606,0,train
23554,C0010606,0,train
25936,C0010606,0,train
3665,C0010606,0,train
22906,C0010606,0,train
80274,C0010606,0,train
27097,C0010606,0,train
3516,C0010606,0,train
9478,C0010606,0,train
26476,C0010606,0,train
5169,C0010606,0,train
401507,C0010606,0,train
151888,C0010606,0,train
23143,C0010606,0,train
10884,C0010606,0,train
687,C0010606,0,train
56339,C0010606,0,train
10218,C0010606,0,train
6813,C0010606,0,train
221545,C0010606,0,train
100874074,C0010606,0,train
94235,C0010606,0,train
148223,C0010606,0,train
57510,C0010606,0,train
124222,C0010606,0,train
4254,C0010606,0,train
121643,C0010606,0,train
10994,C0010606,0,train
6142,C0010606,0,train
64096,C0010606,0,train
29761,C0010606,0,train
9415,C0010606,0,train
317649,C0010606,0,train
3229,C0010606,0,train
4999,C0010606,0,train
54758,C0010606,0,train
27165,C0010606,0,train
3860,C0010606,0,train
1053,C0010606,0,train
5027,C0010606,0,train
284325,C0010606,0,train
7461,C0010606,0,train
26146,C0010606,0,train
91544,C0010606,0,train
57410,C0010606,0,train
11168,C0010606,0,train
1738,C0010606,0,train
81493,C0010606,0,train
9296,C0010606,0,train
6047,C4021790,0,train
26051,C4021790,0,train
4223,C4021790,0,train
143471,C4021790,0,train
8082,C4021790,0,train
90025,C4021790,0,train
50837,C4021790,0,train
51554,C4021790,0,train
10654,C1836544,0,train
3306,C3150967,0,train
3306,C1832615,0,train
3306,C3553298,0,train
8399,C0235480,0,train
51588,C0235480,0,train
9437,C0235480,0,train
4857,C0235480,0,train
8880,C0235480,0,train
132789,C0235480,0,train
79924,C0235480,0,train
1213,C0235480,0,train
84626,C0235480,0,train
5891,C0235480,0,train
3227,C0235480,0,train
1593,C0235480,0,train
4287,C0235480,0,train
161424,C0235480,0,train
29095,C0235480,0,train
54941,C0235480,0,train
64776,C0235480,0,train
5747,C0235480,0,train
23583,C0235480,0,train
552,C0235480,0,train
58985,C0235480,0,train
85004,C0235480,0,train
2968,C0235480,0,train
55252,C0235480,0,train
8811,C0235480,0,train
9051,C0235480,0,train
144402,C0235480,0,train
80206,C0235480,0,train
1464,C0235480,0,train
4440,C0235480,0,train
51070,C0235480,0,train
26015,C0235480,0,train
6788,C0235480,0,train
63934,C0235480,0,train
2671,C0235480,0,train
162989,C0235480,0,train
51086,C0235480,0,train
645455,C0235480,0,train
80122,C0235480,0,train
374659,C0235480,0,train
50999,C0235480,0,train
84445,C0235480,0,train
57604,C0235480,0,train
51082,C0235480,0,train
29851,C0235480,0,train
4025,C0235480,0,train
23246,C0235480,0,train
140711,C0235480,0,train
219654,C0235480,0,train
1644,C0235480,0,train
254950,C0235480,0,train
7783,C0235480,0,train
4054,C0235480,0,train
58493,C0235480,0,train
253260,C0235480,0,train
79796,C0235480,0,train
51181,C0235480,0,train
10606,C0235480,0,train
3670,C0235480,0,train
11108,C0235480,0,train
5438,C0235480,0,train
2358,C0235480,0,train
54363,C0235480,0,train
11189,C0235480,0,train
84072,C0235480,0,train
4759,C0235480,0,train
114659,C0235480,0,train
55753,C0235480,0,train
79624,C0235480,0,train
51142,C0235480,0,train
79713,C0235480,0,train
7186,C0235480,0,train
57722,C0235480,0,train
64175,C0235480,0,train
25816,C0235480,0,train
92565,C0235480,0,train
10960,C0235480,0,train
999,C0235480,0,train
54806,C0235480,0,train
145508,C0235480,0,train
4174,C0235480,0,train
10352,C0235480,0,train
54795,C0235480,0,train
220134,C0235480,0,train
8733,C0235480,0,train
284338,C0235480,0,train
441282,C0235480,0,train
55565,C0235480,0,train
9112,C0235480,0,train
8434,C0235480,0,train
2882,C0235480,0,train
84951,C0235480,0,train
22944,C0235480,0,train
9319,C0235480,0,train
55697,C0235480,0,train
91663,C0235480,0,train
4110,C0235480,0,train
5553,C0235480,0,train
128977,C0235480,0,train
56123,C0235480,0,train
53407,C0235480,0,train
116236,C0235480,0,train
6505,C0235480,0,train
2287,C0235480,0,train
171177,C0235480,0,train
23350,C0235480,0,train
55258,C0235480,0,train
10121,C0235480,0,train
2623,C0235480,0,train
1365,C0235480,0,train
7813,C0235480,0,train
53340,C0235480,0,train
29901,C0235480,0,train
6874,C0235480,0,train
130576,C0023176,0,train
57465,C0023176,0,train
64770,C0023176,0,train
170392,C0026267,0,train
9794,C0026267,0,train
55062,C0026267,0,train
10654,C3151432,0,train
3306,C3280798,0,train
130576,C2751898,0,train
57465,C2751898,0,train
3306,C1837845,0,train
3306,C4551962,0,train
130576,C3536983,0,train
57465,C3536983,0,train
10654,C4748988,0,train
3306,C4084840,0,train
10654,C1263023,0,train
171586,C0149925,0,train
2548,C0149925,0,train
135927,C0149925,0,train
346389,C0149925,0,train
23213,C0149925,0,train
6696,C0149925,0,train
6675,C0149925,0,train
63979,C0149925,0,train
4005,C0149925,0,train
83468,C0149925,0,train
10861,C0149925,0,train
9368,C0149925,0,train
146434,C0149925,0,train
54802,C0149925,0,train
197259,C0149925,0,train
1718,C0149925,0,train
7321,C0149925,0,train
55593,C0149925,0,train
9122,C0149925,0,train
4114,C0149925,0,train
158399,C0149925,0,train
170302,C0149925,0,train
56673,C0149925,0,train
26118,C0149925,0,train
113000,C0149925,0,train
127428,C0149925,0,train
389151,C0149925,0,train
64499,C0149925,0,train
51141,C0149925,0,train
90317,C0149925,0,train
64848,C0149925,0,train
3817,C0149925,0,train
3134,C0149925,0,train
25942,C0266539,0,train
51155,C0266539,0,train
201254,C0266539,0,train
10128,C0266539,0,train
80267,C0266539,0,train
9839,C0266539,0,train
730,C0266539,0,train
9496,C0266539,0,train
1408,C0266539,0,train
123096,C0266539,0,train
256281,C0266539,0,train
64799,C0266539,0,train
54777,C0266539,0,train
53635,C0266539,0,train
119504,C0266539,0,train
3306,C1969032,0,train
10654,C3810175,0,train
10654,C1851481,0,train
10654,C1862170,0,train
3306,C1842398,0,train
130576,C1832386,0,train
57465,C1832386,0,train
64770,C1832386,0,train
10654,C1832594,0,train
3306,C1865409,0,train
130576,C0265962,0,train
57465,C0265962,0,train
10654,C0025312,0,train
10654,C1834372,0,train
10654,C3809087,0,train
10654,C1970207,0,train
3306,C0009777,0,train
130576,C1720189,0,train
57465,C1720189,0,train
64770,C1720189,0,train
10885,C1720189,0,train
130576,C1527396,0,train
57465,C1527396,0,train
64770,C1527396,0,train
10654,C4225250,0,train
3306,C3888924,0,train
10654,C4746547,0,train
3306,C1838702,0,train
10654,C0019069,0,train
3306,C3279738,0,train
130576,C1837249,0,train
57465,C1837249,0,train
10654,C0039621,0,train
3306,C4310695,0,train
9324,C0020305,0,train
6357,C0020305,0,train
80233,C0020305,0,train
23307,C0020305,0,train
79723,C0020305,0,train
1028,C0020305,0,train
2623,C0020305,0,train
6691,C0020305,0,train
1408,C0020305,0,train
6484,C0020305,0,train
25902,C0020305,0,train
3960,C0020305,0,train
29903,C0020305,0,train
129880,C0020305,0,train
6003,C3891448,0,train
9647,C3891448,0,train
4488,C3891448,0,train
139231,C3891448,0,train
9125,C3891448,0,train
5080,C3891448,0,train
5913,C3891448,0,train
10654,C2930924,0,train
130576,C3150902,0,train
57465,C3150902,0,train
64770,C3150902,0,train
3306,C4539964,0,train
10654,C1848914,0,train
130576,C2931384,0,train
57465,C2931384,0,train
9764,C0524730,0,train
23399,C0524730,0,train
79047,C0524730,0,train
142940,C0524730,0,train
3903,C0524730,0,train
340371,C0524730,0,train
10654,C1843153,0,train
3306,C1835854,0,train
3306,C1857798,0,train
3306,C3554409,0,train
3306,C1834690,0,train
10654,C0268187,0,train
10654,C4225333,0,train
10654,C3888098,0,train
3306,C0016978,0,train
130576,C4274118,0,train
57465,C4274118,0,train
64770,C4274118,0,train
142940,C4274118,0,train
220136,C4274118,0,train
130576,C0005129,0,train
57465,C0005129,0,train
64770,C0005129,0,train
161829,C4704862,0,train
6449,C4704862,0,train
2712,C4704862,0,train
622,C4704862,0,train
25999,C4704862,0,train
55211,C4704862,0,train
9575,C4704862,0,train
116443,C4704862,0,train
9882,C4704862,0,train
80025,C4704862,0,train
7436,C4704862,0,train
55008,C4704862,0,train
6557,C4704862,0,train
80700,C4704862,0,train
83446,C4704862,0,train
8992,C4704862,0,train
144608,C4704862,0,train
64852,C4704862,0,train
91419,C4704862,0,train
112970,C4704862,0,train
131177,C4704862,0,train
84940,C4704862,0,train
10251,C4704862,0,train
63979,C4704862,0,train
57449,C4704862,0,train
220296,C4704862,0,train
86,C4704862,0,train
112268148,C4704862,0,train
84343,C4704862,0,train
88,C4704862,0,train
449520,C4704862,0,train
348793,C4704862,0,train
2043,C4704862,0,train
118788,C4704862,0,train
57718,C4704862,0,train
10026,C4704862,0,train
84074,C4704862,0,train
1967,C4704862,0,train
56986,C4704862,0,train
64376,C4704862,0,train
2811,C4704862,0,train
10763,C4704862,0,train
58496,C4704862,0,train
613,C4704862,0,train
92482,C4704862,0,train
10278,C4704862,0,train
50487,C4704862,0,train
9249,C4704862,0,train
4704,C4704862,0,train
373856,C4704862,0,train
84978,C4704862,0,train
23413,C4704862,0,train
85457,C4704862,0,train
7570,C4704862,0,train
2901,C4704862,0,train
347902,C4704862,0,train
411,C4704862,0,train
10437,C4704862,0,train
54069,C4704862,0,train
341676,C4704862,0,train
283638,C4704862,0,train
863,C4704862,0,train
6498,C4704862,0,train
7349,C4704862,0,train
55023,C4704862,0,train
2968,C4704862,0,train
57715,C4704862,0,train
79839,C4704862,0,train
247,C4704862,0,train
286006,C4704862,0,train
27010,C4704862,0,train
3821,C4704862,0,train
3914,C4704862,0,train
283254,C4704862,0,train
84733,C4704862,0,train
388403,C4704862,0,train
222662,C4704862,0,train
5720,C4704862,0,train
57096,C4704862,0,train
55823,C4704862,0,train
344658,C4704862,0,train
7712,C4704862,0,train
161291,C4704862,0,train
1129,C4704862,0,train
23256,C4704862,0,train
112752,C4704862,0,train
5950,C4704862,0,train
7516,C4704862,0,train
10326,C4704862,0,train
79074,C4704862,0,train
7536,C4704862,0,train
10654,C0796280,0,train
130576,C0042842,0,train
57465,C0042842,0,train
130576,C0043346,0,train
57465,C0043346,0,train
64770,C0043346,0,train
22800,C0043346,0,train
3903,C0043346,0,train
130576,C0334634,0,train
57465,C0334634,0,train
64770,C0334634,0,train
10885,C0334634,0,train
130576,C0751285,0,train
57465,C0751285,0,train
64770,C0751285,0,train
10885,C0751285,0,train
8735,C0751285,0,train
130576,C0751037,0,train
57465,C0751037,0,train
130576,C0009439,0,train
57465,C0009439,0,train
130576,C0699885,0,train
9794,C0699885,0,train
55062,C0699885,0,train
55717,C0699885,0,train
3903,C0699885,0,train
10654,C3275898,0,train
10654,C3275684,0,train
3306,C3151462,0,train
3306,C2677506,0,train
10654,C4540497,0,train
130576,C0086236,0,train
57465,C0086236,0,train
64770,C0086236,0,train
170392,C3150943,0,train
57465,C3150943,0,train
64770,C3150943,0,train
130576,C0265553,0,train
9794,C0265553,0,train
55062,C0265553,0,train
3306,C1856974,0,train
130576,C1859047,0,train
57465,C1859047,0,train
3306,C1850555,0,train
3306,C2748541,0,train
130576,C3665349,0,train
57465,C3665349,0,train
64770,C3665349,0,train
3306,C3805373,0,train
130576,C0349464,0,train
9794,C0349464,0,train
3306,C1847200,0,train
3306,C0521754,0,train
9764,C0949856,0,train
9794,C0949856,0,train
55062,C0949856,0,train
4728,C0949856,0,train
3903,C0949856,0,train
340371,C0949856,0,train
10654,C0406778,0,train
130576,C0015624,0,train
57465,C0015624,0,train
64770,C0015624,0,train
7128,C0015624,0,train
3306,C4225311,0,train
3306,C3279775,0,train
10654,C2751053,0,train
3306,C2677608,0,train
3306,C0796244,0,train
9324,C0178417,0,train
387521,C0178417,0,train
80233,C0178417,0,train
10128,C0178417,0,train
55692,C0178417,0,train
55471,C0178417,0,train
64714,C0178417,0,train
10360,C0178417,0,train
1408,C0178417,0,train
116224,C0178417,0,train
57180,C0178417,0,train
3175,C0178417,0,train
114780,C0178417,0,train
63974,C0178417,0,train
130576,C0007785,0,train
57465,C0007785,0,train
64770,C0007785,0,train
3306,C1850569,0,train
170392,C0600467,0,train
57465,C0600467,0,train
64770,C0600467,0,train
10885,C0600467,0,train
1420,C0600467,0,train
10654,C4225374,0,train
130576,C0043116,0,train
57465,C0043116,0,train
10654,C2676235,0,train
10654,C1857093,0,train
3306,C1876161,0,train
1361,C0085996,0,train
79064,C0085996,0,train
201254,C0085996,0,train
23307,C0085996,0,train
991,C0085996,0,train
339345,C0085996,0,train
91,C0085996,0,train
4126,C0085996,0,train
79088,C0085996,0,train
222235,C0085996,0,train
5550,C0085996,0,train
53917,C0085996,0,train
3814,C0085996,0,train
2515,C0085996,0,train
23457,C0085996,0,train
126204,C0085996,0,train
284086,C0085996,0,train
83871,C0085996,0,train
130576,C1843183,0,train
57465,C1843183,0,train
3306,C4310634,0,train
10654,C0431886,0,train
3306,C1857781,0,train
10654,C0003850,0,train
10654,C1838263,0,train
130576,C1836573,0,train
9794,C1836573,0,train
3306,C1856718,0,train
10654,C4014939,0,train
3306,C2676285,0,train
3306,C1306065,0,train
3306,C4693810,0,train
10654,C0205730,0,train
3306,C4225196,0,train
3306,C1851413,0,train
130576,C0376524,0,train
57465,C0376524,0,train
130576,C0206667,0,train
57465,C0206667,0,train
64770,C0206667,0,train
130576,C0272048,0,train
57465,C0272048,0,train
130576,C0042580,0,train
57465,C0042580,0,train
64770,C0042580,0,train
4728,C0042580,0,train
10654,C1720779,0,train
10654,C0265333,0,train
10654,C4225161,0,train
130576,C0023931,0,train
9794,C0023931,0,train
3306,C0265274,0,train
130576,C3489728,0,train
57465,C3489728,0,train
10654,C4693587,0,train
83899,C0002736,0,train
80326,C0002736,0,train
55166,C0002736,0,train
3898,C0002736,0,train
23291,C0002736,0,train
2691,C0002736,0,train
9962,C0002736,0,train
781,C0002736,0,train
26515,C0002736,0,train
80201,C0002736,0,train
196541,C0002736,0,train
23468,C0002736,0,train
3446,C0002736,0,train
1879,C0002736,0,train
5894,C0002736,0,train
840,C0002736,0,train
7827,C0002736,0,train
10974,C0002736,0,train
375790,C0002736,0,train
23331,C0002736,0,train
23743,C0002736,0,train
50863,C0002736,0,train
49855,C0002736,0,train
398,C0002736,0,train
2251,C0002736,0,train
157724,C0002736,0,train
63982,C0002736,0,train
4316,C0002736,0,train
128229,C0002736,0,train
51327,C0002736,0,train
685,C0002736,0,train
131566,C0002736,0,train
5026,C0002736,0,train
54795,C0002736,0,train
8703,C0002736,0,train
1393,C0002736,0,train
55823,C0002736,0,train
11085,C0002736,0,train
57695,C0002736,0,train
10654,C0043208,0,train
3306,C3808589,0,train
10654,C4225190,0,train
3306,C0393818,0,train
3306,C3553813,0,train
10654,C4539729,0,train
3306,C0010314,0,train
10654,C3280866,0,train
3306,C0400823,0,train
10654,C4511056,0,train
3306,C4747974,0,train
10654,C0035333,0,train
10654,C4538630,0,train
3306,C2750069,0,train
3306,C1833219,0,train
130576,C4554007,0,train
9794,C4554007,0,train
55062,C4554007,0,train
4728,C4554007,0,train
10654,C3151226,0,train
3306,C4082173,0,train
130576,C0270458,0,train
9794,C0270458,0,train
55062,C0270458,0,train
130576,C1837210,0,train
57465,C1837210,0,train
130576,C0019385,0,train
57465,C0019385,0,train
64770,C0019385,0,train
142940,C0019385,0,train
3903,C0019385,0,train
3306,C4748081,0,train
10654,C1969092,0,train
3306,C3151476,0,train
10654,C0947622,0,train
3306,C4693472,0,train
10654,C1859773,0,train
10654,C0268130,0,train
10654,C1861848,0,train
3306,C1569637,0,train
286006,C0274861,0,train
80821,C0274861,0,train
79152,C0274861,0,train
1005,C0274861,0,train
80169,C0274861,0,train
117166,C0274861,0,train
3574,C0274861,0,train
23536,C0274861,0,train
2178,C0274861,0,train
168451,C0274861,0,train
84311,C0274861,0,train
221443,C0274861,0,train
79937,C0274861,0,train
4851,C0274861,0,train
23547,C0274861,0,train
576,C0274861,0,train
8848,C0274861,0,train
3995,C0274861,0,train
51083,C0274861,0,train
23624,C0274861,0,train
11243,C0274861,0,train
4891,C0274861,0,train
128653,C0274861,0,train
5295,C0274861,0,train
55672,C0274861,0,train
10100,C0274861,0,train
23142,C0274861,0,train
66002,C0274861,0,train
159195,C0274861,0,train
147807,C0274861,0,train
7142,C0274861,0,train
6192,C0274861,0,train
23204,C0274861,0,train
90639,C0274861,0,train
9831,C0274861,0,train
5645,C0274861,0,train
5372,C0274861,0,train
26191,C0274861,0,train
3118,C0274861,0,train
1036,C0274861,0,train
8455,C0274861,0,train
9962,C0274861,0,train
353189,C0274861,0,train
55610,C0274861,0,train
151827,C0274861,0,train
3306,C3715156,0,train
130576,C0268080,0,train
57465,C0268080,0,train
130576,C2931104,0,train
57465,C2931104,0,train
130576,C0023806,0,train
57465,C0023806,0,train
3306,C3275438,0,train
3306,C0344243,0,train
3306,C1969052,0,train
3306,C4692625,0,train
130576,C0003504,0,train
57465,C0003504,0,train
64770,C0003504,0,train
3306,C2931505,0,train
3306,C1867983,0,train
10654,C3554330,0,train
10654,C2678045,0,train
3306,C3714927,0,train
3306,C3151441,0,train
10654,C4225162,0,train
3306,C4551773,0,train
10654,C3554687,0,train
130576,C3711384,0,train
57465,C3711384,0,train
130576,C0751785,0,train
57465,C0751785,0,train
64770,C0751785,0,train
130576,C3541471,0,train
57465,C3541471,0,train
130576,C0018614,0,train
9794,C0018614,0,train
55062,C0018614,0,train
142940,C0018614,0,train
3903,C0018614,0,train
3306,C1832736,0,train
3306,C3279793,0,train
57704,C0699791,0,train
64395,C0699791,0,train
4604,C0699791,0,train
5707,C0699791,0,train
8082,C0699791,0,train
83729,C0699791,0,train
55841,C0699791,0,train
51554,C0699791,0,train
170392,C1857586,0,train
57465,C1857586,0,train
64770,C1857586,0,train
3306,C1855794,0,train
10654,C0030360,0,train
130576,C0432090,0,train
9794,C0432090,0,train
3306,C0220722,0,train
3306,C4539957,0,train
3306,C0600040,0,train
3306,C4540474,0,train
130576,C0751039,0,train
57465,C0751039,0,train
10654,C1840322,0,train
3306,C2936349,0,train
130576,C4303860,0,train
57465,C4303860,0,train
64770,C4303860,0,train
10654,C4225422,0,train
10654,C0271583,0,train
3306,C0034350,0,train
130576,C2931832,0,train
57465,C2931832,0,train
3306,C4540367,0,train
3306,C3810055,0,train
219654,C0041671,0,train
22918,C0041671,0,train
6249,C0041671,0,train
