geneID,Gene_name,gid
29949,IL19,9086
282617,IFNL3,9087
26301,GBGT1,9088
22925,PLA2R1,9089
9270,ITGB1BP1,9090
2298,FOXD4,9091
51296,SLC15A3,9092
4250,SCGB2A2,9093
10648,SCGB1D1,9094
10647,SCGB1D2,9095
57678,GPAM,9096
31,ACACA,9097
54898,ELOVL2,9098
10944,C11orf58,9099
5757,PTMA,9100
2241,FER,9101
26228,STAP1,9102
10603,SH2B2,9103
2887,GRB10,9104
6320,CLEC11A,9105
5800,PTPRO,9106
51574,LARP7,9107
56257,MEPCE,9108
10614,HEXIM1,9109
6568,SLC17A1,9110
54499,TMCO1,9111
10939,AFG3L2,9112
55331,ACER3,9113
4774,NFIA,9114
4784,NFIX,9115
5442,POLRMT,9116
2977,GUCY1A2,9117
4781,NFIB,9118
2971,GTF3A,9119
9976,CLEC2B,9120
51348,KLRF1,9121
6404,SELPLG,9122
90952,ESAM,9123
2529,FUT7,9124
41,ASIC1,9125
9380,GRHPR,9126
267012,DAOA,9127
23464,GCAT,9128
2628,GATM,9129
1757,SARDH,9130
81888,HYI,9131
64902,AGXT2,9132
341359,SYT10,9133
148281,SYT6,9134
142680,SLC34A3,9135
196,AHR,9136
5077,PAX3,9137
643836,ZFP62,9138
745,MYRF,9139
3400,ID4,9140
5081,PAX7,9141
29969,MDFIC,9142
2121,EVC,9143
64399,HHIP,9144
27148,STK36,9145
80199,FUZ,9146
6608,SMO,9147
27152,INTU,9148
9788,MTSS1,9149
5727,PTCH1,9150
374654,KIF7,9151
25989,ULK3,9152
132884,EVC2,9153
8643,PTCH2,9154
57460,PPM1H,9155
160760,PPTC7,9156
4056,LTC4S,9157
241,ALOX5AP,9158
55846,ITFG2,9159
11133,KPTN,9160
28966,SNX24,9161
144577,KICS2,9162
9681,DEPDC5,9163
23334,SZT2,9164
57102,FERRY3,9165
57097,PARP11,9166
115992,RNF166,9167
51379,CRLF3,9168
79180,EFHD2,9169
8557,TCAP,9170
7134,TNNC1,9171
29766,TMOD3,9172
7135,TNNI1,9173
51778,MYOZ2,9174
7138,TNNT1,9175
7111,TMOD1,9176
29767,TMOD2,9177
8476,CDC42BPA,9178
4703,NEB,9179
8048,CSRP3,9180
23514,SPIDR,9181
55010,PARPBP,9182
51750,RTEL1,9183
64854,USP46,9184
83853,ROPN1L,9185
84692,CCDC54,9186
1389,CREBL2,9187
153222,CREBRF,9188
10047,CST8,9189
245711,SPDYA,9190
57060,PCBP4,9191
3836,KPNA1,9192
7726,TRIM26,9193
4502,MT2A,9194
10612,TRIM3,9195
163351,GBP6,9196
9830,TRIM14,9197
23321,TRIM2,9198
103,ADAR,9199
23087,TRIM35,9200
55128,TRIM68,9201
5359,PLSCR1,9202
10437,IFI30,9203
81603,TRIM8,9204
79097,TRIM48,9205
3663,IRF5,9206
55223,TRIM62,9207
51127,TRIM17,9208
115362,GBP5,9209
64761,PARP12,9210
388646,GBP7,9211
80128,TRIM46,9212
8519,IFITM1,9213
4281,MID1,9214
23650,TRIM29,9215
3669,ISG20,9216
10581,IFITM2,9217
117854,TRIM6,9218
2633,GBP1,9219
219285,SAMD9L,9220
10410,IFITM3,9221
10475,TRIM38,9222
85363,TRIM5,9223
3664,IRF6,9224
2634,GBP2,9225
80263,TRIM45,9226
10107,TRIM10,9227
10346,TRIM22,9228
115361,GBP4,9229
11074,TRIM31,9230
2635,GBP3,9231
4256,MGP,9232
9535,GMFG,9233
55801,IL26,9234
53832,IL20RA,9235
9093,DNAJA3,9236
3598,IL13RA2,9237
2119,ETV5,9238
55508,SLC35E3,9239
10140,TOB1,9240
246175,CNOT6L,9241
90806,ANGEL2,9242
9337,CNOT8,9243
84310,C7orf50,9244
51001,MTERF3,9245
80775,TMEM177,9246
3145,HMBS,9247
199,AIF1,9248
56980,PRDM10,9249
3251,HPRT1,9250
8536,CAMK1,9251
1652,DDT,9252
6513,SLC2A1,9253
149998,LIPI,9254
10692,RRH,9255
221391,OPN5,9256
2779,GNAT1,9257
3765,KCNJ9,9258
23596,OPN3,9259
3772,KCNJ15,9260
3763,KCNJ6,9261
3766,KCNJ10,9262
3773,KCNJ16,9263
3762,KCNJ5,9264
2899,GRIK3,9265
2780,GNAT2,9266
3760,KCNJ3,9267
5995,RGR,9268
5956,OPN1LW,9269
5148,PDE6G,9270
56994,CHPT1,9271
9791,PTDSS1,9272
122618,PLD4,9273
8527,DGKD,9274
1119,CHKA,9275
254531,LPCAT4,9276
10390,CEPT1,9277
92181,UBTD2,9278
7347,UCHL3,9279
51441,YTHDF2,9280
51042,ZNF593,9281
79178,THTPA,9282
7389,UROD,9283
3741,KCNA5,9284
2820,GPD2,9285
6674,SPAG1,9286
25796,PGLS,9287
113246,C12orf57,9288
54360,CYTL1,9289
339,APOBEC1,9290
164668,APOBEC3H,9291
29974,A1CF,9292
10659,CELF2,9293
9582,APOBEC3B,9294
200315,APOBEC3A,9295
27350,APOBEC3C,9296
10930,APOBEC2,9297
7547,ZIC3,9298
27022,FOXD3,9299
6656,SOX1,9300
2526,FUT4,9301
6658,SOX3,9302
8842,PROM1,9303
29842,TFCP2L1,9304
5462,POU5F1B,9305
3720,JARID2,9306
132625,ZFP42,9307
54790,TET2,9308
1618,DAZL,9309
6997,TDGF1,9310
688,KLF5,9311
64321,SOX17,9312
2649,NR6A1,9313
51026,GOLT1B,9314
27244,SESN1,9315
5494,PPM1A,9316
5209,PFKFB3,9317
23216,TBC1D1,9318
5208,PFKFB2,9319
32,ACACB,9320
96459,FNIP1,9321
143686,SESN3,9322
23417,MLYCD,9323
57620,STIM2,9324
29906,ST8SIA5,9325
1444,CSHL1,9326
8260,NAA10,9327
80155,NAA15,9328
29915,HCFC2,9329
83591,THAP2,9330
51559,NT5DC3,9331
25833,POU2F3,9332
50856,CLEC4A,9333
4065,LY75,9334
83874,TBC1D10A,9335
79958,DENND1C,9336
57706,DENND1A,9337
26000,TBC1D10B,9338
6624,FSCN1,9339
374403,TBC1D10C,9340
57465,TBC1D24,9341
163486,DENND1B,9342
341947,COX8C,9343
9167,COX7A2L,9344
146227,BEAN1,9345
8996,NOL3,9346
135295,SRSF12,9347
389203,SMIM20,9348
83481,EPPK1,9349
51768,TM7SF3,9350
7871,SLMAP,9351
80342,TRAF3IP3,9352
387836,CLEC2A,9353
29121,CLEC2D,9354
405753,DUOXA2,9355
352909,DNAAF3,9356
55130,ODAD2,9357
92749,DRC1,9358
89765,RSPH1,9359
123872,DNAAF1,9360
100528020,FAM187A,9361
23639,LRRC6,9362
84830,ADTRP,9363
130502,TTC32,9364
11011,TLK2,9365
29855,UBN1,9366
23523,CABIN1,9367
8091,HMGA2,9368
4796,TONSL,9369
253714,MMS22L,9370
9874,TLK1,9371
7290,HIRA,9372
135114,HINT3,9373
80329,ULBP1,9374
100507436,MICA,9375
10666,CD226,9376
4277,MICB,9377
79465,ULBP3,9378
80736,SLC44A4,9379
60482,SLC5A7,9380
7813,EVI5,9381
10461,MERTK,9382
167691,LCA5,9383
55812,SPATA7,9384
343035,RD3,9385
130617,ZFAND2B,9386
83605,CCM2,9387
7786,MAP3K12,9388
2115,ETV1,9389
3726,JUNB,9390
285,ANGPT2,9391
11329,STK38,9392
81532,MOB2,9393
10129,FRY,9394
126308,MOB3A,9395
285527,FRYL,9396
8019,BRD3,9397
55776,SAYSD1,9398
25941,TPGS2,9399
55322,C5orf22,9400
54482,TRMT13,9401
10486,CAP2,9402
389207,GRXCR1,9403
1073,CFL2,9404
11344,TWF2,9405
81491,GPR63,9406
10936,GPR75,9407
55856,ACOT13,9408
51473,DCDC2,9409
51095,TRNT1,9410
58488,PCTP,9411
341883,LRRC9,9412
1939,EIF2D,9413
7355,SLC35A2,9414
345643,MCIDAS,9415
22955,SCMH1,9416
116238,TLCD1,9417
647309,GMNC,9418
6496,SIX3,9419
10137,RBM12,9420
29934,SNX12,9421
51119,SBDS,9422
4891,SLC11A2,9423
81609,SNX27,9424
9841,ZBTB24,9425
51277,DNAJC27,9426
9896,FIG4,9427
55697,VAC14,9428
27163,NAAA,9429
54346,UNC93A,9430
136306,SVOPL,9431
55530,SVOP,9432
4188,MDFI,9433
25862,USP49,9434
84306,PDCD2L,9435
153443,SRFBP1,9436
2981,GUCA2B,9437
1259,CNGA1,9438
5961,PRPH2,9439
24,ABCA4,9440
55686,MREG,9441
10591,DNPH1,9442
285381,DPH3,9443
7127,TNFAIP2,9444
91828,EXOC3L4,9445
1260,CNGA2,9446
90332,EXOC3L2,9447
5311,PKD2,9448
56940,DUSP22,9449
26297,SERGEF,9450
1262,CNGA4,9451
283849,EXOC3L1,9452
7850,IL1R2,9453
51151,SLC45A2,9454
23120,ATP10B,9455
51761,ATP8A2,9456
374868,ATP9B,9457
5205,ATP8B1,9458
57205,ATP10D,9459
57198,ATP8B2,9460
148229,ATP8B3,9461
4162,MCAM,9462
10279,PRSS16,9463
4224,MEP1A,9464
1803,DPP4,9465
4225,MEP1B,9466
59272,ACE2,9467
3110,MNX1,9468
57057,TBX20,9469
89884,LHX4,9470
5076,PAX2,9471
9096,TBX18,9472
50674,NEUROG3,9473
10215,OLIG2,9474
8861,LDB1,9475
5457,POU4F1,9476
401,PHOX2A,9477
5459,POU4F3,9478
5078,PAX4,9479
6474,SHOX2,9480
84504,NKX6-2,9481
389692,MAFA,9482
23635,SSBP2,9483
4825,NKX6-1,9484
23648,SSBP3,9485
5458,POU4F2,9486
170463,SSBP4,9487
4821,NKX2-2,9488
6534,SLC6A7,9489
220202,ATOH7,9490
474,ATOH1,9491
51067,YARS2,9492
57505,AARS2,9493
10352,WARS2,9494
57176,VARS2,9495
23395,LARS2,9496
10667,FARS2,9497
80222,TARS2,9498
2193,FARSA,9499
11081,KERA,9500
11164,NUDT5,9501
23475,QPRT,9502
23078,VWA8,9503
55270,NUDT15,9504
11165,NUDT3,9505
4521,NUDT1,9506
79873,NUDT18,9507
642,BLMH,9508
1611,DAP,9509
84190,METTL25,9510
222171,PRR15,9511
10457,GPNMB,9512
51072,MEMO1,9513
255324,EPGN,9514
10251,SPRY3,9515
6695,SPOCK1,9516
89932,PAPLN,9517
23166,STAB1,9518
9421,HAND1,9519
64100,ELSPBP1,9520
116113,FOXP4,9521
440435,GPR179,9522
4308,TRPM1,9523
60506,NYX,9524
6051,RNPEP,9525
84936,ZFYVE19,9526
9882,TBC1D4,9527
434,ASIP,9528
167410,LIX1,9529
18,ABAT,9530
51733,UPB1,9531
55862,ECHDC1,9532
11112,HIBADH,9533
159963,SLC5A12,9534
23576,DDAH1,9535
4329,ALDH6A1,9536
79611,ACSS3,9537
9308,CD83,9538
131450,CD200R1,9539
2242,FES,9540
84666,RETNLB,9541
80381,CD276,9542
4345,CD200,9543
913,CD1E,9544
909,CD1A,9545
55540,IL17RB,9546
6362,CCL18,9547
911,CD1C,9548
910,CD1B,9549
27181,SIGLEC8,9550
7903,ST8SIA4,9551
10752,CHL1,9552
51294,PCDH12,9553
27253,PCDH17,9554
157574,FBXO16,9555
5253,PHF2,9556
54455,FBXO42,9557
130888,FBXO36,9558
23219,FBXO28,9559
162517,FBXO39,9560
3658,IREB2,9561
26233,FBXL6,9562
26261,FBXO24,9563
200933,FBXO45,9564
23133,PHF8,9565
23534,TNPO3,9566
57727,NCOA5,9567
1831,TSC22D3,9568
3290,HSD11B1,9569
3291,HSD11B2,9570
100287399,POTEB2,9571
9266,CYTH2,9572
1044,CDX1,9573
126208,ZNF787,9574
57709,SLC7A14,9575
51364,ZMYND10,9576
6406,SEMG1,9577
325,APCS,9578
164045,HFM1,9579
57820,CCNB1IP1,9580
8913,CACNA1G,9581
571,BACH1,9582
56922,MCCC1,9583
64087,MCCC2,9584
33,ACADL,9585
37,ACADVL,9586
7991,TUSC3,9587
8492,PRSS12,9588
3263,HPX,9589
3026,HABP2,9590
26998,FETUB,9591
4153,MBL2,9592
9223,MAGI1,9593
57169,ZNFX1,9594
4799,NFX1,9595
54551,MAGEL2,9596
92359,CRB3,9597
2562,GABRB3,9598
1740,DLG2,9599
57194,ATP10A,9600
1741,DLG3,9601
5948,RBP2,9602
57798,GATAD1,9603
195814,SDR16C5,9604
6017,RLBP1,9605
5210,PFKFB4,9606
23173,METAP1,9607
9397,NMT2,9608
10988,METAP2,9609
8787,RGS9,9610
4836,NMT1,9611
1261,CNGA3,9612
8786,RGS11,9613
388531,RGS9BP,9614
55096,EBLN2,9615
84219,WDR24,9616
134111,UBE2QL1,9617
79726,WDR59,9618
54468,MIOS,9619
2898,GRIK2,9620
27136,MORC1,9621
158521,FMR1NB,9622
150365,MEI1,9623
11148,HHLA2,9624
151531,UPP2,9625
139596,UPRT,9626
7371,UCK2,9627
5631,PRPS1,9628
7378,UPP1,9629
54963,UCKL1,9630
89894,TMEM116,9631
1890,TYMP,9632
83549,UCK1,9633
9583,ENTPD4,9634
1806,DPYD,9635
127845,GOLT1A,9636
5634,PRPS2,9637
221823,PRPS1L1,9638
6521,SLC4A1,9639
84132,USP42,9640
64118,DUS1L,9641
54853,WDR55,9642
13,AADAC,9643
5303,PIN4,9644
6787,NEK4,9645
57590,WDFY1,9646
51011,FAHD2A,9647
55681,SCYL2,9648
25820,ARIH1,9649
104,ADARB1,9650
27067,STAU2,9651
55342,STRBP,9652
10643,IGF2BP3,9653
9802,DAZAP2,9654
10529,NEBL,9655
55064,SPATA6L,9656
124540,MSI2,9657
54497,HEATR5B,9658
10982,MAPRE2,9659
55118,CRTAC1,9660
25876,SPEF1,9661
79745,CLIP4,9662
1627,DBN1,9663
23499,MACF1,9664
9168,TMSB10,9665
6277,S100A6,9666
5965,RECQL,9667
56916,SMARCAD1,9668
7174,TPP2,9669
57648,NHSL3,9670
96626,LIMS3,9671
55679,LIMS2,9672
7035,TFPI,9673
6651,SON,9674
79827,CLMP,9675
30061,SLC40A1,9676
55576,STAB2,9677
55911,APOBR,9678
60489,APOBEC3G,9679
51599,LSR,9680
79135,APOO,9681
81611,ANP32E,9682
7781,SLC30A3,9683
7922,SLC39A7,9684
55630,SLC39A4,9685
25800,SLC39A6,9686
283375,SLC39A5,9687
221074,SLC39A12,9688
10313,RTN3,9689
23516,SLC39A14,9690
29959,NRBP1,9691
4291,MLF1,9692
150864,FAM117B,9693
81628,TSC22D4,9694
9819,TSC22D2,9695
9784,SNX17,9696
90203,SNX21,9697
8890,EIF2B4,9698
51374,ATRAID,9699
889,KRIT1,9700
119694,OR51F2,9701
26219,OR1J4,9702
393046,OR2A5,9703
390077,OR52N2,9704
392392,OR1K1,9705
219484,OR5M8,9706
81392,OR2AE1,9707
343171,OR2W3,9708
387748,OR56B1,9709
135941,OR2A14,9710
219482,OR5M3,9711
256144,OR4C3,9712
390431,OR4K2,9713
283111,OR51V1,9714
390154,OR5T3,9715
390078,OR52E6,9716
219982,OR5A1,9717
23538,OR52A1,9718
135946,OR6B1,9719
441308,OR4F21,9720
441639,OR9K2,9721
390079,OR52E8,9722
442191,OR14J1,9723
442361,OR2A2,9724
138883,OR1N1,9725
26538,OR10H2,9726
390162,OR5M9,9727
26529,OR12D2,9728
343170,OR14K1,9729
81127,OR4K15,9730
340980,OR52B6,9731
390083,OR56A3,9732
26341,OR5H1,9733
219437,OR5L1,9734
441669,OR4Q3,9735
26245,OR2M4,9736
441670,OR4M1,9737
79473,OR52N1,9738
26707,OR2J2,9739
26248,OR2K2,9740
401994,OR14I1,9741
26476,OR10J1,9742
390439,OR11G2,9743
389090,OR6B2,9744
341152,OR2AT4,9745
26339,OR5K1,9746
341568,OR8S1,9747
120776,OR2D2,9748
135924,OR9A2,9749
8386,OR1D5,9750
56656,OR2S2,9751
81466,OR2L5,9752
391191,OR2AK2,9753
219981,OR5A2,9754
81469,OR2G3,9755
125962,OR7G1,9756
390054,OR52A5,9757
254879,OR2T6,9758
120065,OR5P2,9759
401665,OR51T1,9760
143502,OR52I2,9761
390327,OR6C70,9762
26212,OR2B6,9763
120796,OR56A1,9764
81696,OR5V1,9765
8390,OR1G1,9766
390429,OR4N2,9767
26682,OR4F4,9768
26189,OR1A2,9769
79346,OR4C5,9770
390036,OR52K1,9771
392138,OR2A25,9772
390883,OR7G3,9773
119678,OR52E2,9774
255725,OR52B2,9775
124538,OR4D2,9776
441911,OR10J3,9777
403253,OR4A47,9778
4994,OR3A1,9779
26689,OR4D1,9780
112609,MRAP2,9781
26211,OR2F1,9782
79490,OR10G6,9783
346517,OR6V1,9784
390058,OR51B6,9785
442186,OR2J3,9786
391211,OR2G6,9787
284383,OR2Z1,9788
128372,OR6N1,9789
338751,OR52L1,9790
390061,OR51Q1,9791
390081,OR52E4,9792
346525,OR2A12,9793
390321,OR6C1,9794
219873,OR10S1,9795
401427,OR2A7,9796
120793,OR56A4,9797
138802,OR13C8,9798
338662,OR8D4,9799
403273,OR5H14,9800
219960,OR10Q1,9801
219869,OR10G8,9802
390275,OR8A1,9803
390265,OR10G7,9804
81472,OR2C3,9805
343169,OR6F1,9806
127064,OR2T12,9807
219954,OR9I1,9808
219968,OR5B21,9809
403277,OR5K3,9810
127074,OR2T4,9811
81061,OR11H1,9812
127608,OR2AJ1,9813
150681,OR6B3,9814
390648,OR4F6,9815
283159,OR8D1,9816
127068,OR2T34,9817
127069,OR2T10,9818
343406,OR10R2,9819
390892,OR7A10,9820
343563,OR2T29,9821
390066,OR52D1,9822
196335,OR56B4,9823
284532,OR14A16,9824
81458,OR2T7,9825
390075,OR52N5,9826
219983,OR4D6,9827
219986,OR4D11,9828
341799,OR6S1,9829
4993,OR2C1,9830
391189,OR11L1,9831
81327,OR4A16,9832
254783,OR6C74,9833
219453,OR8K5,9834
144124,OR10A5,9835
391190,OR2L8,9836
219965,OR5B17,9837
8590,OR6A2,9838
10798,OR5I1,9839
81168,OR8J3,9840
341418,OR6C4,9841
403274,OR5H15,9842
7932,OR2H2,9843
338755,OR2AG2,9844
11141,IL1RAPL1,9845
388761,OR14A2,9846
403284,OR6C68,9847
390167,OR5M10,9848
81050,OR5AC2,9849
338675,OR5AP2,9850
8388,OR1E2,9851
390201,OR10V1,9852
26696,OR2T1,9853
391196,OR2M7,9854
81341,OR10W1,9855
26188,OR1C1,9856
81470,OR2G2,9857
390144,OR5D16,9858
390152,OR8H3,9859
283160,OR8D2,9860
401993,OR2T5,9861
283092,OR4C13,9862
79334,OR11H2,9863
219958,OR1S2,9864
391107,OR10K2,9865
390072,OR52N4,9866
127623,OR2B11,9867
143503,OR51E1,9868
390113,OR4X1,9869
79345,OR51B2,9870
81448,OR6K2,9871
81328,OR4A15,9872
390190,OR5B2,9873
392376,OR13C2,9874
119692,OR51S1,9875
282763,OR51B5,9876
390445,OR5AU1,9877
284433,OR10H5,9878
127062,OR2M3,9879
390882,OR7G2,9880
26539,OR10H1,9881
128367,OR10X1,9882
219473,OR8K3,9883
390271,OR8B3,9884
125963,OR1M1,9885
390064,OR51I2,9886
282770,OR10AG1,9887
79541,OR2A4,9888
127066,OR14C36,9889
81300,OR4P4,9890
25923,ATL3,9891
347169,OR1B1,9892
390195,OR5AN1,9893
26686,OR4E2,9894
4995,OR3A2,9895
256892,OR51F1,9896
79549,OR6J1,9897
134083,OR2Y1,9898
81285,OR51E2,9899
343172,OR2T8,9900
4991,OR1D2,9901
26338,OR5L2,9902
138881,OR1L8,9903
256148,OR4S1,9904
128368,OR10Z1,9905
390326,OR6C76,9906
284521,OR2L13,9907
390261,OR6M1,9908
391114,OR6K3,9909
121275,OR10AD1,9910
120787,OR52W1,9911
120066,OR5P3,9912
390433,OR4K13,9913
119695,OR52R1,9914
138803,OR13C3,9915
144125,OR2AG1,9916
127385,OR10J5,9917
390649,OR4F15,9918
390436,OR4K17,9919
81309,OR4C15,9920
128366,OR6P1,9921
26659,OR7A5,9922
219447,OR5AS1,9923
26716,OR2H1,9924
138805,OR13F1,9925
391195,OR2T33,9926
125958,OR7D4,9927
254786,OR6C3,9928
8383,OR1A1,9929
254973,OR1L4,9930
26494,OR8G1,9931
392390,OR1L6,9932
390037,OR52I1,9933
441608,OR5B3,9934
401992,OR2T2,9935
219487,OR5M11,9936
285659,OR2V2,9937
26497,OR10D3,9938
219956,OR9Q1,9939
127077,OR2T11,9940
8392,OR3A3,9941
390260,OR6X1,9942
390155,OR5T1,9943
390181,OR5AK2,9944
219429,OR4C11,9945
390264,OR10G4,9946
219464,OR5T2,9947
79290,OR13A1,9948
127059,OR2M5,9949
391194,OR2M2,9950
390174,OR9G1,9951
119682,OR51L1,9952
81318,OR4A5,9953
347168,OR1J1,9954
219469,OR8H1,9955
283162,OR8B4,9956
441933,OR13G1,9957
390067,OR52H1,9958
219417,OR8U1,9959
286362,OR13C9,9960
119687,OR51A7,9961
81797,OR12D3,9962
135948,OR2F2,9963
219952,OR6Q1,9964
403278,OR5K4,9965
79295,OR5H6,9966
119679,OR52J3,9967
219436,OR5D14,9968
390093,OR10A6,9969
122742,OR4L1,9970
128371,OR6K6,9971
26496,OR10A3,9972
81442,OR6N2,9973
26664,OR7C1,9974
26693,OR2V1,9975
138882,OR1N2,9976
390063,OR51I1,9977
79324,OR51G1,9978
126541,OR10H4,9979
338674,OR5F1,9980
219432,OR4C6,9981
121364,OR10A7,9982
79544,OR4K1,9983
442184,OR2B3,9984
401666,OR51A4,9985
138799,OR13C5,9986
392309,OR13J1,9987
121129,OR2AP1,9988
219874,OR6T1,9989
402135,OR5K2,9990
26595,OR8B2,9991
283365,OR6C6,9992
122748,OR11H6,9993
26333,OR7A17,9994
341276,OR10A2,9995
390197,OR4D10,9996
219959,OR1S1,9997
390084,OR56A5,9998
283093,OR4C12,9999
26658,OR7C2,10000
120586,OR8I2,10001
391112,OR6Y1,10002
79501,OR4F5,10003
401667,OR51A2,10004
219431,OR4S2,10005
403239,OR2T27,10006
442194,OR10C1,10007
390199,OR4D9,10008
138804,OR13C4,10009
122740,OR4K14,10010
26531,OR11A1,10011
128360,OR10T2,10012
391109,OR10K1,10013
219875,OR4D5,10014
390151,OR8H2,10015
390148,OR5W2,10016
390059,OR51M1,10017
343173,OR2T3,10018
390437,OR4N5,10019
119772,OR52M1,10020
390191,OR5B12,10021
119765,OR4B1,10022
219870,OR10G9,10023
391192,OR2L3,10024
26735,OR1L3,10025
26532,OR10H3,10026
26740,OR1J2,10027
219858,OR8B12,10028
79470,OR51J1,10029
219477,OR8J1,10030
26493,OR8B8,10031
390168,OR5M1,10032
158131,OR1Q1,10033
403282,OR6C65,10034
26692,OR2W1,10035
219438,OR5D18,10036
219479,OR8U3,10037
403244,OR2T35,10038
390442,OR11H4,10039
219957,OR9Q2,10040
119749,OR4C46,10041
26648,OR7E24,10042
8387,OR1E1,10043
81282,OR51G2,10044
347468,OR13H1,10045
130075,OR9A4,10046
390157,OR8K1,10047
282775,OR5J2,10048
119774,OR52K2,10049
390082,OR52E5,10050
79317,OR4K5,10051
119764,OR4X2,10052
219865,OR8G5,10053
219428,OR4C16,10054
283189,OR9G4,10055
390142,OR5D13,10056
79339,OR51B4,10057
283297,OR10A4,10058
120775,OR2D3,10059
79310,OR5H2,10060
26737,OR1L1,10061
390323,OR6C75,10062
26246,OR2L2,10063
162998,OR7D2,10064
121130,OR10P1,10065
219493,OR5AR1,10066
286365,OR13D1,10067
81697,OR2B2,10068
81099,OR4F17,10069
390038,OR51D1,10070
26280,IL1RAPL2,10071
23559,WBP1,10072
23558,WBP2,10073
81552,VOPP1,10074
116159,CYYR1,10075
7841,MOGS,10076
85365,ALG2,10077
29880,ALG5,10078
79053,ALG8,10079
29929,ALG6,10080
55757,UGGT2,10081
4247,MGAT2,10082
84920,ALG10,10083
64427,TTC31,10084
84865,CCDC142,10085
23474,ETHE1,10086
22823,MTF2,10087
3196,TLX2,10088
170302,ARX,10089
64901,RANBP17,10090
10625,IVNS1ABP,10091
6546,SLC8A1,10092
6504,SLAMF1,10093
2182,ACSL4,10094
2110,ETFDH,10095
2181,ACSL3,10096
51703,ACSL5,10097
51102,MECR,10098
81616,ACSBG2,10099
2993,GYPA,10100
5967,REG1A,10101
5968,REG1B,10102
5068,REG3A,10103
3485,IGFBP2,10104
123606,NIPA1,10105
81614,NIPA2,10106
60676,PAPPA2,10107
152404,IGSF11,10108
149345,SHISA4,10109
5638,PRRG1,10110
5639,PRRG2,10111
81570,CLPB,10112
10845,CLPX,10113
7263,TST,10114
6549,SLC9A2,10115
57127,RHBG,10116
133308,SLC9B2,10117
11261,CHP1,10118
5510,PPP1R7,10119
26051,PPP1R16B,10120
5504,PPP1R2,10121
63898,SH2D4A,10122
5104,SERPINA5,10123
6498,SKIL,10124
3398,ID2,10125
116448,OLIG1,10126
55509,BATF3,10127
6689,SPIB,10128
6303,SAT1,10129
51582,AZIN1,10130
79814,AGMAT,10131
7707,ZNF148,10132
112483,SAT2,10133
83700,JAM3,10134
151393,RMDN2,10135
55177,RMDN3,10136
285676,ZNF454,10137
137209,ZNF572,10138
79192,IRX1,10139
6509,SLC1A4,10140
8140,SLC7A5,10141
2281,FKBP1B,10142
5502,PPP1R1A,10143
5535,PPP3R2,10144
4776,NFATC4,10145
11123,RCAN3,10146
4775,NFATC3,10147
962,CD48,10148
5007,OSBP,10149
5962,RDX,10150
348801,LNP1,10151
79841,AGBL2,10152
9235,IL32,10153
140738,TMEM37,10154
1820,ARID3A,10155
91304,TMEM259,10156
2299,FOXI1,10157
64924,SLC30A5,10158
1657,DMXL1,10159
9189,ZBED1,10160
65977,PLEKHA3,10161
51228,GLTP,10162
5092,PCBD1,10163
5805,PTS,10164
7166,TPH1,10165
121278,TPH2,10166
5860,QDPR,10167
84693,MCEE,10168
1203,CLN5,10169
54982,CLN6,10170
441282,AKR1B15,10171
9058,SLC13A2,10172
22802,CLCA4,10173
9635,CLCA2,10174
607,BCL9,10175
8406,SRPX,10176
283149,BCL9L,10177
90780,PYGO2,10178
83417,FCRL4,10179
26108,PYGO1,10180
83416,FCRL5,10181
83439,TCF7L1,10182
9068,ANGPTL1,10183
7075,TIE1,10184
55103,RALGPS2,10185
9528,TMEM59,10186
162989,DEDD2,10187
10723,SLC12A7,10188
8932,MBD2,10189
8754,ADAM9,10190
3652,IPP,10191
23126,POGZ,10192
8751,ADAM15,10193
8728,ADAM19,10194
283489,CHAMP1,10195
90231,KIAA2013,10196
23169,SLC35D1,10197
51000,SLC35B3,10198
51006,SLC35C2,10199
23443,SLC35A3,10200
10237,SLC35B1,10201
343071,PRAMEF10,10202
391004,PRAMEF17,10203
9049,AIP,10204
400735,PRAMEF4,10205
343068,PRAMEF5,10206
7799,PRDM2,10207
56978,PRDM8,10208
25973,PARS2,10209
79587,CARS2,10210
7084,TK2,10211
1633,DCK,10212
1716,DGUOK,10213
271,AMPD2,10214
1635,DCTD,10215
272,AMPD3,10216
8574,AKR7A2,10217
22977,AKR7A3,10218
51744,CD244,10219
8764,TNFRSF14,10220
10560,SLC19A2,10221
80704,SLC19A3,10222
146894,CD300LG,10223
50512,PODXL2,10224
9435,CHST2,10225
9827,RGP1,10226
7110,TMF1,10227
90196,SYS1,10228
57589,RIC1,10229
10139,ARFRP1,10230
79571,GCC1,10231
400,ARL1,10232
57035,RSRP1,10233
23585,TMEM50A,10234
200010,SLC5A9,10235
388630,TRABD2B,10236
85315,PAQR8,10237
7942,TFEB,10238
51146,A4GNT,10239
201798,TIGD4,10240
3817,KLK2,10241
6906,SERPINA7,10242
8029,CUBN,10243
81693,AMN,10244
6289,SAA2,10245
6543,SLC8A2,10246
6547,SLC8A3,10247
491,ATP2B2,10248
492,ATP2B3,10249
80024,SLC8B1,10250
11189,CELF3,10251
51292,GMPR2,10252
80347,COASY,10253
29958,DMGDH,10254
7429,VIL1,10255
7142,TNP2,10256
5620,PRM2,10257
58531,PRM3,10258
5619,PRM1,10259
26471,NUPR1,10260
22868,FASTKD2,10261
10922,FASTK,10262
