GeneID,diseaseID,postive_negative,train_test
1663,C2314896,0,train
7846,C2314896,0,train
3174,C2314896,0,train
168544,C2314896,0,train
55577,C0334590,0,train
51616,C0334590,0,train
2078,C0334590,0,train
29979,C0342643,0,train
29979,C0015456,0,train
29979,C4014430,0,train
29979,C4552004,0,train
4125,C0009075,0,train
55593,C0009075,0,train
150483,C0023473,0,train
5295,C0023473,0,train
105375355,C0023473,0,train
285025,C0023473,0,train
1606,C0023473,0,train
752,C0023473,0,train
10260,C0023473,0,train
55750,C0023473,0,train
55300,C0023473,0,train
51742,C0023473,0,train
3887,C0752101,0,train
3718,C0752101,0,train
7348,C0752101,0,train
55144,C0752101,0,train
4179,C0752101,0,train
8874,C0752101,0,train
408,C0752101,0,train
378884,C0752101,0,train
23101,C0752101,0,train
8541,C2930967,0,train
57787,C2930967,0,train
3660,C2930967,0,train
894,C2930967,0,train
25780,C2930967,0,train
5800,C2930967,0,train
29979,C1861821,0,train
29979,C4747737,0,train
29979,C0796147,0,train
29979,C0878676,0,train
29979,C2750091,0,train
29979,C0034050,0,train
55593,C0034050,0,train
29979,C1842939,0,train
4125,C0004565,0,train
55593,C0004565,0,train
29979,C1849813,0,train
29979,C3809523,0,train
29979,C0343641,0,train
55593,C0343641,0,train
29979,C1853445,0,train
4125,C4540034,0,train
9320,C0023003,0,train
3645,C0023003,0,train
56897,C0023003,0,train
29979,C3554001,0,train
22877,C1335177,0,train
9421,C1335177,0,train
6349,C1335177,0,train
4122,C1335177,0,train
10988,C1335177,0,train
2810,C1335177,0,train
10260,C1335177,0,train
1431,C1335177,0,train
10741,C1335177,0,train
51742,C1335177,0,train
23583,C1335177,0,train
26502,C1335177,0,train
222643,C1335177,0,train
133418,C1335177,0,train
29979,C0041207,0,train
55075,C0041207,0,train
4125,C0406716,0,train
8541,C0856975,0,train
57787,C0856975,0,train
50511,C0856975,0,train
53340,C0856975,0,train
23186,C0856975,0,train
4125,C0086236,0,train
55593,C0086236,0,train
29979,C3809592,0,train
29979,C4014501,0,train
29979,C4310757,0,train
8497,C4225275,0,train
57787,C4225275,0,train
255967,C4225275,0,train
83853,C4225275,0,train
23186,C4225275,0,train
29979,C0162872,0,train
1071,C0162872,0,train
29979,C0272325,0,train
29979,C1849387,0,train
29979,C1864850,0,train
29979,C3538946,0,train
29979,C1840402,0,train
29979,C4225360,0,train
29979,C0342735,0,train
29979,C0270855,0,train
29979,C4048195,0,train
29979,C0751895,0,train
1663,C0276226,0,train
7846,C0276226,0,train
3174,C0276226,0,train
168544,C0276226,0,train
29979,C1864100,0,train
29979,C4479313,0,train
29979,C2752074,0,train
29979,C3266898,0,train
55144,C0269102,0,train
1984,C0269102,0,train
3609,C0269102,0,train
7164,C0269102,0,train
1869,C0269102,0,train
1510,C0269102,0,train
3300,C0269102,0,train
51666,C0269102,0,train
6652,C0269102,0,train
84312,C0269102,0,train
143,C0269102,0,train
3046,C0269102,0,train
83941,C0269102,0,train
10602,C0269102,0,train
3633,C0269102,0,train
83539,C0269102,0,train
6683,C0269102,0,train
6194,C0269102,0,train
6871,C0269102,0,train
5434,C0269102,0,train
51194,C0269102,0,train
6139,C0269102,0,train
7568,C0269102,0,train
28952,C0269102,0,train
64421,C0269102,0,train
7851,C0269102,0,train
54020,C0269102,0,train
51601,C0269102,0,train
468,C0269102,0,train
2901,C0269102,0,train
5695,C0269102,0,train
3586,C0269102,0,train
55504,C0269102,0,train
85417,C0269102,0,train
8216,C0269102,0,train
5502,C0269102,0,train
57718,C0269102,0,train
11004,C0269102,0,train
116444,C0269102,0,train
7867,C0269102,0,train
3337,C0269102,0,train
1993,C0269102,0,train
10369,C0269102,0,train
7291,C0269102,0,train
5176,C0269102,0,train
6900,C0269102,0,train
4163,C0269102,0,train
8409,C0269102,0,train
10765,C0269102,0,train
57731,C0269102,0,train
5906,C0269102,0,train
54998,C0269102,0,train
5279,C0269102,0,train
339403,C0269102,0,train
3200,C0269102,0,train
8470,C0269102,0,train
4664,C0269102,0,train
51279,C0269102,0,train
23520,C0269102,0,train
89953,C0269102,0,train
553115,C0269102,0,train
29126,C0269102,0,train
9069,C0269102,0,train
7009,C0269102,0,train
23191,C0269102,0,train
25998,C0269102,0,train
2626,C0269102,0,train
5805,C0269102,0,train
7508,C0269102,0,train
29926,C0269102,0,train
6041,C0269102,0,train
155,C0269102,0,train
2004,C0269102,0,train
1088,C0269102,0,train
2065,C0269102,0,train
4267,C0269102,0,train
51329,C0269102,0,train
114327,C0269102,0,train
3094,C0269102,0,train
9139,C0269102,0,train
5527,C0269102,0,train
29979,C3809356,0,train
29979,C0022541,0,train
29979,C0240912,0,train
4125,C0311334,0,train
55593,C0311334,0,train
29979,C3150704,0,train
29979,C0431663,0,train
55593,C0431663,0,train
4125,C0086241,0,train
55593,C0086241,0,train
29979,C0085633,0,train
1071,C0085633,0,train
29979,C1864839,0,train
29979,C3888090,0,train
29979,C0751888,0,train
29979,C1864947,0,train
29979,C0796089,0,train
29979,C1853276,0,train
29979,C0268568,0,train
55075,C0268568,0,train
29979,C0028738,0,train
55593,C0028738,0,train
9320,C1850055,0,train
3645,C1850055,0,train
112399,C1850055,0,train
29979,C4015261,0,train
29979,C1843183,0,train
29979,C3808971,0,train
29979,C0268532,0,train
29979,C3496337,0,train
1071,C3496337,0,train
29979,C0011884,0,train
22877,C0152426,0,train
27232,C0152426,0,train
22977,C0152426,0,train
5110,C0152426,0,train
10988,C0152426,0,train
8534,C0152426,0,train
408,C0152426,0,train
583,C0152426,0,train
722,C0152426,0,train
55658,C0152426,0,train
84735,C0152426,0,train
3229,C0152426,0,train
84957,C0152426,0,train
29979,C2673634,0,train
29979,C3489789,0,train
29979,C1332140,0,train
29979,C0020981,0,train
29979,C3146244,0,train
55593,C3146244,0,train
9320,C0029261,0,train
51616,C0029261,0,train
2078,C0029261,0,train
29979,C4225209,0,train
29979,C4225183,0,train
29979,C0040588,0,train
29979,C3715192,0,train
29979,C0024145,0,train
29979,C1856448,0,train
22877,C0035828,0,train
9421,C0035828,0,train
159195,C0035828,0,train
5110,C0035828,0,train
10988,C0035828,0,train
8534,C0035828,0,train
10260,C0035828,0,train
378884,C0035828,0,train
79187,C0035828,0,train
1906,C0035828,0,train
91624,C0035828,0,train
5869,C0035828,0,train
222643,C0035828,0,train
22877,C0080218,0,train
27232,C0080218,0,train
22977,C0080218,0,train
5110,C0080218,0,train
10988,C0080218,0,train
8534,C0080218,0,train
408,C0080218,0,train
583,C0080218,0,train
722,C0080218,0,train
55658,C0080218,0,train
84735,C0080218,0,train
3229,C0080218,0,train
84957,C0080218,0,train
29979,C3150975,0,train
29979,C3151190,0,train
29979,C0206142,0,train
29979,C0007274,0,train
55593,C0007274,0,train
29979,C3809536,0,train
29116,C0085159,0,train
5909,C0085159,0,train
11011,C0085159,0,train
3550,C0085159,0,train
10787,C0085159,0,train
353091,C0085159,0,train
10260,C0085159,0,train
378884,C0085159,0,train
10741,C0085159,0,train
51742,C0085159,0,train
1819,C0085159,0,train
6602,C0085159,0,train
1004,C0205698,0,train
55768,C0205698,0,train
6949,C0205698,0,train
51433,C0205698,0,train
1869,C0205698,0,train
10228,C0205698,0,train
5865,C0205698,0,train
55024,C0205698,0,train
10110,C0205698,0,train
30000,C0205698,0,train
57504,C0205698,0,train
9188,C0205698,0,train
8625,C0205698,0,train
10381,C0205698,0,train
493861,C0205698,0,train
7124,C0205698,0,train
51654,C0205698,0,train
153443,C0205698,0,train
8898,C0205698,0,train
10730,C0205698,0,train
1501,C0205698,0,train
84986,C0205698,0,train
8722,C0205698,0,train
1409,C0205698,0,train
84515,C0205698,0,train
2788,C0205698,0,train
10138,C0205698,0,train
8644,C0205698,0,train
23314,C0205698,0,train
27033,C0205698,0,train
3125,C0205698,0,train
23165,C0205698,0,train
1212,C0205698,0,train
2028,C0205698,0,train
23405,C0205698,0,train
4923,C0205698,0,train
7265,C0205698,0,train
11004,C0205698,0,train
1013,C0205698,0,train
7840,C0205698,0,train
9527,C0205698,0,train
3713,C0205698,0,train
1785,C0205698,0,train
27095,C0205698,0,train
2677,C0205698,0,train
5982,C0205698,0,train
8862,C0205698,0,train
9211,C0205698,0,train
4316,C0205698,0,train
3805,C0205698,0,train
10773,C0205698,0,train
4778,C0205698,0,train
2700,C0205698,0,train
81555,C0205698,0,train
81858,C0205698,0,train
51100,C0205698,0,train
10916,C0205698,0,train
80223,C0205698,0,train
5293,C0205698,0,train
2219,C0205698,0,train
3359,C0205698,0,train
10538,C0205698,0,train
9704,C0205698,0,train
631,C0205698,0,train
29109,C0205698,0,train
8814,C0205698,0,train
26061,C0205698,0,train
79173,C0205698,0,train
5887,C0205698,0,train
7247,C0205698,0,train
7348,C0205698,0,train
155,C0205698,0,train
161835,C0205698,0,train
4004,C0205698,0,train
8715,C0205698,0,train
29979,C0016756,0,train
29979,C1835897,0,train
29979,C1704320,0,train
29979,C2930924,0,train
29979,C1834569,0,train
8541,C0265534,0,train
57787,C0265534,0,train
5504,C0265534,0,train
53340,C0265534,0,train
134266,C0265534,0,train
10507,C0265534,0,train
10260,C0265534,0,train
29979,C1970028,0,train
29979,C4225293,0,train
29979,C3888355,0,train
3145,C1135196,0,train
80149,C1135196,0,train
1477,C1135196,0,train
3765,C1135196,0,train
1508,C1135196,0,train
11096,C1135196,0,train
5962,C1135196,0,train
50813,C1135196,0,train
2781,C1135196,0,train
5885,C1135196,0,train
5618,C1135196,0,train
970,C1135196,0,train
84572,C1135196,0,train
23225,C1135196,0,train
5830,C1135196,0,train
54883,C1135196,0,train
80781,C1135196,0,train
51341,C1135196,0,train
940,C1135196,0,train
29979,C3809950,0,train
29979,C1969799,0,train
29979,C0345218,0,train
29979,C3839609,0,train
29979,C4479588,0,train
29979,C4538355,0,train
29979,C1563730,0,train
55593,C1563730,0,train
92421,C0280785,0,train
5116,C0280785,0,train
8986,C0280785,0,train
5519,C0280785,0,train
2207,C0280785,0,train
399979,C0280785,0,train
408,C0280785,0,train
29979,C2676772,0,train
29979,C1863924,0,train
55593,C1863924,0,train
9320,C0019100,0,train
3645,C0019100,0,train
56897,C0019100,0,train
4125,C4310629,0,train
29979,C0751668,0,train
29979,C3808115,0,train
29979,C2609071,0,train
29979,C3553816,0,train
92421,C0750936,0,train
5116,C0750936,0,train
8986,C0750936,0,train
5519,C0750936,0,train
2207,C0750936,0,train
399979,C0750936,0,train
408,C0750936,0,train
29979,C0018213,0,train
55593,C0018213,0,train
55577,C4722330,0,train
2672,C4722330,0,train
2078,C4722330,0,train
580,C0234533,0,train
1164,C0234533,0,train
5910,C0234533,0,train
912,C0234533,0,train
7164,C0234533,0,train
60,C0234533,0,train
7984,C0234533,0,train
51106,C0234533,0,train
6191,C0234533,0,train
51360,C0234533,0,train
27129,C0234533,0,train
79075,C0234533,0,train
7114,C0234533,0,train
29091,C0234533,0,train
64210,C0234533,0,train
6582,C0234533,0,train
1894,C0234533,0,train
174,C0234533,0,train
638,C0234533,0,train
4189,C0234533,0,train
9697,C0234533,0,train
10427,C0234533,0,train
6688,C0234533,0,train
3624,C0234533,0,train
9869,C0234533,0,train
9968,C0234533,0,train
2197,C0234533,0,train
7405,C0234533,0,train
10804,C0234533,0,train
56474,C0234533,0,train
6722,C0234533,0,train
7258,C0234533,0,train
5884,C0234533,0,train
9908,C0234533,0,train
3685,C0234533,0,train
200081,C0234533,0,train
7220,C0234533,0,train
57120,C0234533,0,train
30062,C0234533,0,train
23109,C0234533,0,train
525,C0234533,0,train
1198,C0234533,0,train
3276,C0234533,0,train
57379,C0234533,0,train
29979,C0431121,0,train
55593,C0431121,0,train
4125,C2675473,0,train
29979,C4225188,0,train
29979,C0008297,0,train
29979,C1861735,0,train
29979,C0220710,0,train
29979,C0265563,0,train
29979,C1839413,0,train
2635,C1260899,0,train
2230,C1260899,0,train
79184,C1260899,0,train
23627,C1260899,0,train
4067,C1260899,0,train
57524,C1260899,0,train
57680,C1260899,0,train
1977,C1260899,0,train
23389,C1260899,0,train
2752,C1260899,0,train
5774,C1260899,0,train
942,C1260899,0,train
23396,C1260899,0,train
79843,C1260899,0,train
2177,C1260899,0,train
3756,C1260899,0,train
79142,C1260899,0,train
51341,C1260899,0,train
4321,C1260899,0,train
4125,C3272802,0,train
29979,C0014457,0,train
1071,C0014457,0,train
29979,C1843791,0,train
29979,C3809609,0,train
580,C0149958,0,train
1164,C0149958,0,train
5910,C0149958,0,train
912,C0149958,0,train
7164,C0149958,0,train
60,C0149958,0,train
7984,C0149958,0,train
51106,C0149958,0,train
6191,C0149958,0,train
51360,C0149958,0,train
27129,C0149958,0,train
79075,C0149958,0,train
7114,C0149958,0,train
29091,C0149958,0,train
64210,C0149958,0,train
6582,C0149958,0,train
1894,C0149958,0,train
174,C0149958,0,train
638,C0149958,0,train
4189,C0149958,0,train
9697,C0149958,0,train
10427,C0149958,0,train
6688,C0149958,0,train
3624,C0149958,0,train
9869,C0149958,0,train
9968,C0149958,0,train
2197,C0149958,0,train
7405,C0149958,0,train
10804,C0149958,0,train
56474,C0149958,0,train
6722,C0149958,0,train
7258,C0149958,0,train
5884,C0149958,0,train
9908,C0149958,0,train
3685,C0149958,0,train
200081,C0149958,0,train
7220,C0149958,0,train
57120,C0149958,0,train
30062,C0149958,0,train
23109,C0149958,0,train
525,C0149958,0,train
1198,C0149958,0,train
3276,C0149958,0,train
57379,C0149958,0,train
29979,C3806412,0,train
29979,C0268390,0,train
55593,C0268390,0,train
29979,C4551996,0,train
29979,C1846145,0,train
3575,C1319315,0,train
57186,C1319315,0,train
10052,C1319315,0,train
2251,C1319315,0,train
8667,C1319315,0,train
10516,C1319315,0,train
79674,C1319315,0,train
54461,C1319315,0,train
7325,C1319315,0,train
9369,C1319315,0,train
4593,C1319315,0,train
286204,C1319315,0,train
60401,C1319315,0,train
8972,C1319315,0,train
4591,C1319315,0,train
5797,C1319315,0,train
1211,C1319315,0,train
51329,C1319315,0,train
2889,C1319315,0,train
142,C1319315,0,train
3594,C1319315,0,train
165904,C1319315,0,train
79719,C1319315,0,train
6201,C1319315,0,train
28965,C1319315,0,train
940,C1319315,0,train
6041,C1319315,0,train
9869,C1319315,0,train
79187,C1319315,0,train
6949,C1319315,0,train
79813,C1319315,0,train
5092,C1319315,0,train
28992,C1319315,0,train
6523,C1319315,0,train
55193,C1319315,0,train
5004,C1319315,0,train
7114,C1319315,0,train
5602,C1319315,0,train
200558,C1319315,0,train
51517,C1319315,0,train
5692,C1319315,0,train
51108,C1319315,0,train
22877,C0023892,0,train
5909,C0023892,0,train
6349,C0023892,0,train
7105,C0023892,0,train
51330,C0023892,0,train
353091,C0023892,0,train
408,C0023892,0,train
55750,C0023892,0,train
10741,C0023892,0,train
64092,C0023892,0,train
9022,C0023892,0,train
51061,C0023892,0,train
2065,C0029927,0,train
9794,C0029927,0,train
23122,C0029927,0,train
4782,C0029927,0,train
1973,C0029927,0,train
8874,C0029927,0,train
7532,C0029927,0,train
1944,C0029927,0,train
79693,C0029927,0,train
222389,C0029927,0,train
3779,C0029927,0,train
4886,C0029927,0,train
2562,C0029927,0,train
1948,C0029927,0,train
29947,C0029927,0,train
5790,C0029927,0,train
29979,C0454606,0,train
29979,C2677877,0,train
29979,C2749106,0,train
51806,C1608393,0,train
5296,C1608393,0,train
875,C1608393,0,train
168544,C1608393,0,train
29979,C1836284,0,train
55577,C0428791,0,train
51616,C0428791,0,train
56897,C0428791,0,train
1663,C1868720,0,train
933,C1868720,0,train
3174,C1868720,0,train
168544,C1868720,0,train
29979,C3539120,0,train
4125,C1867983,0,train
8499,C0079770,0,train
57787,C0079770,0,train
50511,C0079770,0,train
53340,C0079770,0,train
134266,C0079770,0,train
29979,C4225179,0,train
29979,C0003803,0,train
9320,C0205713,0,train
2672,C0205713,0,train
2078,C0205713,0,train
29979,C1839566,0,train
4125,C0393484,0,train
29979,C4551773,0,train
9320,C0265260,0,train
51616,C0265260,0,train
2078,C0265260,0,train
1663,C0085578,0,train
118788,C0085578,0,train
3174,C0085578,0,train
168544,C0085578,0,train
29979,C3151061,0,train
8497,C0036069,0,train
57787,C0036069,0,train
50511,C0036069,0,train
83853,C0036069,0,train
23186,C0036069,0,train
29979,C0410538,0,train
29979,C0220769,0,train
29979,C0025281,0,train
9320,C4304537,0,train
3645,C4304537,0,train
56897,C4304537,0,train
29979,C1836010,0,train
29979,C0235752,0,train
29979,C0796279,0,train
29979,C0162666,0,train
55593,C0162666,0,train
29979,C0265357,0,train
55593,C0265357,0,train
29979,C3809374,0,train
29979,C3553719,0,train
27236,C0795907,0,train
10750,C0795907,0,train
55122,C0795907,0,train
65109,C0795907,0,train
9046,C0795907,0,train
1123,C0795907,0,train
408,C0795907,0,train
178,C0795907,0,train
2056,C0795907,0,train
29979,C4748540,0,train
29979,C4551509,0,train
29979,C0344461,0,train
55593,C0344461,0,train
29116,C4721541,0,train
27232,C4721541,0,train
7376,C4721541,0,train
5110,C4721541,0,train
3459,C4721541,0,train
8534,C4721541,0,train
408,C4721541,0,train
1431,C4721541,0,train
4673,C4721541,0,train
64092,C4721541,0,train
53616,C4721541,0,train
29979,C0751596,0,train
55593,C0751596,0,train
29979,C0162510,0,train
29979,C0700595,0,train
29979,C3489726,0,train
22877,C0010346,0,train
790,C0010346,0,train
54532,C0010346,0,train
3550,C0010346,0,train
3459,C0010346,0,train
8534,C0010346,0,train
10260,C0010346,0,train
1431,C0010346,0,train
10741,C0010346,0,train
51742,C0010346,0,train
1819,C0010346,0,train
123,C0010346,0,train
29979,C4310802,0,train
22999,C0010308,0,train
10376,C0010308,0,train
22885,C0010308,0,train
152015,C0010308,0,train
23028,C0010308,0,train
23193,C0010308,0,train
408,C0010308,0,train
29979,C4748263,0,train
29979,C3695063,0,train
27236,C0266468,0,train
5295,C0266468,0,train
105375355,C0266468,0,train
9807,C0266468,0,train
407,C0266468,0,train
752,C0266468,0,train
7532,C0266468,0,train
178,C0266468,0,train
4322,C0266468,0,train
29979,C4749014,0,train
29979,C2936837,0,train
55593,C2936837,0,train
29979,C0393699,0,train
1663,C0012739,0,train
7846,C0012739,0,train
3174,C0012739,0,train
168544,C0012739,0,train
29979,C0751569,0,train
29979,C0344243,0,train
29979,C1863012,0,train
27077,C0740376,0,train
9402,C0740376,0,train
7348,C0740376,0,train
84277,C0740376,0,train
4179,C0740376,0,train
84552,C0740376,0,train
408,C0740376,0,train
1440,C0740376,0,train
3887,C0023470,0,train
9402,C0023470,0,train
55361,C0023470,0,train
55144,C0023470,0,train
4179,C0023470,0,train
84552,C0023470,0,train
408,C0023470,0,train
378884,C0023470,0,train
1933,C0023470,0,train
3887,C0036421,0,train
5295,C0036421,0,train
7380,C0036421,0,train
55144,C0036421,0,train
1606,C0036421,0,train
9181,C0036421,0,train
7532,C0036421,0,train
378884,C0036421,0,train
23101,C0036421,0,train
29979,C0162668,0,train
1071,C0162668,0,train
9320,C0018975,0,train
3645,C0018975,0,train
112399,C0018975,0,train
29979,C0751587,0,train
29979,C4748327,0,train
29979,C3150821,0,train
80174,C1266042,0,train
8600,C1266042,0,train
55269,C1266042,0,train
3857,C1266042,0,train
29106,C1266042,0,train
8425,C1266042,0,train
79269,C1266042,0,train
3046,C1266042,0,train
10573,C1266042,0,train
7258,C1266042,0,train
9869,C1266042,0,train
51222,C1266042,0,train
55120,C1266042,0,train
8567,C1266042,0,train
112939,C1266042,0,train
3082,C1266042,0,train
7775,C1266042,0,train
8997,C1266042,0,train
386724,C1266042,0,train
56850,C1266042,0,train
4135,C1266042,0,train
10785,C1266042,0,train
2831,C1266042,0,train
5159,C1266042,0,train
400,C1266042,0,train
29928,C1266042,0,train
5725,C1266042,0,train
29950,C1266042,0,train
1456,C1266042,0,train
650,C1266042,0,train
22986,C1266042,0,train
57819,C1266042,0,train
3481,C1266042,0,train
23746,C1266042,0,train
4158,C1266042,0,train
10235,C1266042,0,train
10891,C1266042,0,train
10097,C1266042,0,train
204851,C1266042,0,train
26259,C1266042,0,train
834,C1266042,0,train
10125,C1266042,0,train
23484,C1266042,0,train
2019,C1266042,0,train
2994,C1266042,0,train
5515,C1266042,0,train
4314,C1266042,0,train
29979,C4310650,0,train
29979,C3554042,0,train
29979,C4015129,0,train
8497,C0268362,0,train
57787,C0268362,0,train
50511,C0268362,0,train
83853,C0268362,0,train
23186,C0268362,0,train
8867,C0858252,0,train
790,C0858252,0,train
9874,C0858252,0,train
3550,C0858252,0,train
51330,C0858252,0,train
2810,C0858252,0,train
7532,C0858252,0,train
1440,C0858252,0,train
79187,C0858252,0,train
1906,C0858252,0,train
1889,C0858252,0,train
85359,C0858252,0,train
29979,C1845861,0,train
8497,C0036996,0,train
57787,C0036996,0,train
50511,C0036996,0,train
83853,C0036996,0,train
23186,C0036996,0,train
29979,C4552043,0,train
29979,C2678223,0,train
29979,C0751285,0,train
55075,C0751285,0,train
29979,C0025229,0,train
29979,C1842149,0,train
92421,C0472381,0,train
5116,C0472381,0,train
3660,C0472381,0,train
5519,C0472381,0,train
2207,C0472381,0,train
5800,C0472381,0,train
29979,C0000744,0,train
29979,C3710589,0,train
55593,C3710589,0,train
29979,C3150754,0,train
4125,C0751374,0,train
1071,C0751374,0,train
29979,C3554021,0,train
29979,C0266464,0,train
29979,C4225666,0,train
2065,C0278876,0,train
9794,C0278876,0,train
81609,C0278876,0,train
9369,C0278876,0,train
56142,C0278876,0,train
1123,C0278876,0,train
10260,C0278876,0,train
2045,C0278876,0,train
79187,C0278876,0,train
8233,C0278876,0,train
2848,C0278876,0,train
6815,C0278876,0,train
2562,C0278876,0,train
4791,C0278876,0,train
29947,C0278876,0,train
57147,C0278876,0,train
23214,C0014072,0,train
3059,C0014072,0,train
2779,C0014072,0,train
168544,C0014072,0,train
29979,C3808975,0,train
29979,C1334271,0,train
55593,C1334271,0,train
8541,C1860819,0,train
57787,C1860819,0,train
5504,C1860819,0,train
53340,C1860819,0,train
134266,C1860819,0,train
10507,C1860819,0,train
10260,C1860819,0,train
29979,C4014918,0,train
29979,C1744559,0,train
55593,C1744559,0,train
29979,C0751554,0,train
29979,C2673630,0,train
29979,C4013949,0,train
8497,C0162823,0,train
57787,C0162823,0,train
9924,C0162823,0,train
83853,C0162823,0,train
23186,C0162823,0,train
29979,C2959367,0,train
29979,C4749003,0,train
29979,C4479631,0,train
29979,C0751396,0,train
55593,C0751396,0,train
2065,C0025149,0,train
9412,C0025149,0,train
81609,C0025149,0,train
54413,C0025149,0,train
149483,C0025149,0,train
84552,C0025149,0,train
7532,C0025149,0,train
378884,C0025149,0,train
79187,C0025149,0,train
51742,C0025149,0,train
1135,C0025149,0,train
5869,C0025149,0,train
2562,C0025149,0,train
1948,C0025149,0,train
10054,C0025149,0,train
55165,C0025149,0,train
3685,C0025149,0,train
29979,C4707238,0,train
29979,C3280226,0,train
1663,C1838604,0,train
3059,C1838604,0,train
3174,C1838604,0,train
168544,C1838604,0,train
29979,C3150752,0,train
29979,C0271742,0,train
29979,C1857662,0,train
55075,C1857662,0,train
29979,C3150736,0,train
29979,C1835851,0,train
29979,C0282488,0,train
8497,C0019189,0,train
10376,C0019189,0,train
22853,C0019189,0,train
83853,C0019189,0,train
23028,C0019189,0,train
5790,C0019189,0,train
4125,C0264393,0,train
92421,C0751021,0,train
5116,C0751021,0,train
3660,C0751021,0,train
5519,C0751021,0,train
2207,C0751021,0,train
5800,C0751021,0,train
29979,C3150921,0,train
29979,C4721886,0,train
29979,C1845050,0,train
29979,C1135745,0,train
1071,C1135745,0,train
29979,C0085132,0,train
29979,C1851286,0,train
9320,C0392514,0,train
2672,C0392514,0,train
2078,C0392514,0,train
29979,C4225350,0,train
29979,C3150667,0,train
29979,C4225337,0,train
29979,C0751671,0,train
29979,C4014531,0,train
29979,C4025846,0,train
55593,C4025846,0,train
29979,C1720958,0,train
29979,C0344559,0,train
55593,C0344559,0,train
