GeneID,diseaseID,postive_negative,train_test
4633,C0949658,1,train
3920,C0949658,1,train
7137,C0949658,1,train
7168,C0949658,1,train
291,C0949658,1,train
85366,C3495498,1,train
4624,C3495498,1,train
859,C3495498,1,train
1051,C0034069,1,train
10144,C0034069,1,train
8546,C0034069,1,train
5154,C0034069,1,train
26585,C0034069,1,train
1675,C0034069,1,train
57105,C0034069,1,train
2920,C0034069,1,train
21,C0034069,1,train
1232,C0034069,1,train
2246,C0034069,1,train
1832,C0034069,1,train
1215,C0034069,1,train
3912,C0034069,1,train
6649,C0034069,1,train
59,C0034069,1,train
8546,C1842362,1,train
9132,C2677637,1,train
5269,C3711374,1,train
55814,C3711374,1,train
9885,C3711374,1,train
124590,C3711374,1,train
64787,C3711374,1,train
160335,C3711374,1,train
57214,C3711374,1,train
5962,C3711374,1,train
53904,C3711374,1,train
163183,C3711374,1,train
83715,C3711374,1,train
79731,C3711374,1,train
389207,C3711374,1,train
5459,C3711374,1,train
23562,C3711374,1,train
65217,C3711374,1,train
56616,C3711374,1,train
22953,C3711374,1,train
1690,C3711374,1,train
9414,C3711374,1,train
152137,C3711374,1,train
79977,C3711374,1,train
25861,C3711374,1,train
79784,C3711374,1,train
8763,C3711374,1,train
9750,C3711374,1,train
126326,C3711374,1,train
153562,C3711374,1,train
4919,C3711374,1,train
10518,C3711374,1,train
51475,C3711374,1,train
4487,C3711374,1,train
340990,C3711374,1,train
253827,C3711374,1,train
4542,C3711374,1,train
125336,C3711374,1,train
2103,C3711374,1,train
4646,C3711374,1,train
64699,C3711374,1,train
2707,C3711374,1,train
286262,C3711374,1,train
51473,C3711374,1,train
286676,C3711374,1,train
4647,C3711374,1,train
7782,C0276496,1,train
7018,C0276496,1,train
10858,C0276496,1,train
4129,C0276496,1,train
1378,C0276496,1,train
8301,C0276496,1,train
23607,C0276496,1,train
5819,C0276496,1,train
10452,C0276496,1,train
1200,C0276496,1,train
9510,C0276496,1,train
55676,C0276496,1,train
1139,C0276496,1,train
3127,C0276496,1,train
23621,C0276496,1,train
5697,C0276496,1,train
10347,C0276496,1,train
54209,C0276496,1,train
124152,C0276496,1,train
7447,C0276496,1,train
10857,C0276496,1,train
2,C0276496,1,train
23385,C0276496,1,train
274,C0276496,1,train
341,C0276496,1,train
1965,C0276496,1,train
26330,C0276496,1,train
5336,C0276496,1,train
3482,C0276496,1,train
51225,C0276496,1,train
6517,C0276496,1,train
945,C0276496,1,train
27328,C0276496,1,train
1141,C0276496,1,train
1808,C0276496,1,train
23237,C0276496,1,train
9517,C0020071,1,train
54463,C0020071,1,train
10558,C0020071,1,train
51062,C0020071,1,train
5649,C0002395,1,train
5664,C0002395,1,train
26330,C0002395,1,train
7447,C0002395,1,train
23621,C0002395,1,train
124152,C0002395,1,train
1139,C0002395,1,train
10858,C0002395,1,train
1378,C0002395,1,train
2,C0002395,1,train
10347,C0002395,1,train
5819,C0002395,1,train
6653,C0002395,1,train
23607,C0002395,1,train
945,C0002395,1,train
51225,C0002395,1,train
9510,C0002395,1,train
55676,C0002395,1,train
23385,C0002395,1,train
7019,C0002395,1,train
3127,C0002395,1,train
10452,C0002395,1,train
1103,C0002395,1,train
4133,C0002395,1,train
10857,C0002395,1,train
3635,C0002395,1,train
7782,C0002395,1,train
341,C0002395,1,train
1965,C0002395,1,train
3482,C0002395,1,train
5697,C0002395,1,train
2041,C0002395,1,train
8301,C0002395,1,train
6517,C0002395,1,train
5336,C0002395,1,train
27328,C0002395,1,train
1141,C0002395,1,train
1808,C0002395,1,train
7018,C0002395,1,train
1200,C0002395,1,train
2157,C0019069,1,train
2160,C0015523,1,train
8800,C0028754,1,train
55277,C0028754,1,train
3099,C0028754,1,train
79047,C0028754,1,train
761,C0028754,1,train
8165,C0028754,1,train
7436,C0028754,1,train
8803,C0028754,1,train
51094,C0028754,1,train
5583,C0028754,1,train
151742,C0028754,1,train
55690,C0028754,1,train
7350,C0028754,1,train
32,C0028754,1,train
583,C0028754,1,train
6492,C0028754,1,train
51181,C0028754,1,train
51043,C0028754,1,train
1892,C0028754,1,train
4160,C0028754,1,train
56603,C0028754,1,train
4864,C0028754,1,train
3060,C0028754,1,train
79602,C0028754,1,train
79661,C0028754,1,train
1149,C0028754,1,train
4329,C0028754,1,train
582,C0028754,1,train
5367,C0028754,1,train
1361,C0028754,1,train
1520,C0028754,1,train
4159,C0028754,1,train
9194,C0028754,1,train
9672,C0028754,1,train
7018,C0028754,1,train
3991,C0028754,1,train
8801,C0028754,1,train
6580,C0028754,1,train
2180,C0028754,1,train
1363,C0028754,1,train
4925,C0028754,1,train
23217,C0028754,1,train
23788,C0028754,1,train
6303,C0028754,1,train
8195,C0028754,1,train
4808,C0028754,1,train
2878,C0028754,1,train
27125,C0028754,1,train
10411,C0028754,1,train
2166,C0028754,1,train
23040,C0028754,1,train
84100,C0028754,1,train
55212,C0028754,1,train
47,C0028754,1,train
10743,C0028754,1,train
2695,C0028754,1,train
463,C0028754,1,train
34,C0028754,1,train
7385,C0028754,1,train
129880,C0028754,1,train
5105,C0028754,1,train
3290,C0028754,1,train
54205,C0028754,1,train
7840,C0028754,1,train
1947,C0028754,1,train
585,C0028754,1,train
10806,C0028754,1,train
2752,C0028754,1,train
1431,C0028754,1,train
5122,C0028754,1,train
23216,C0028754,1,train
7275,C0028754,1,train
23011,C0028754,1,train
169841,C0028754,1,train
9607,C0028754,1,train
80339,C0028754,1,train
4886,C0028754,1,train
51738,C0028754,1,train
112609,C0028754,1,train
2512,C0028754,1,train
5346,C0028754,1,train
155,C0028754,1,train
123016,C0028754,1,train
257194,C0028754,1,train
5577,C0028754,1,train
153,C0028754,1,train
147495,C0028754,1,train
3929,C0028754,1,train
3215,C0028754,1,train
64756,C0028754,1,train
8522,C0028754,1,train
5770,C0028754,1,train
25970,C0028754,1,train
54,C0028754,1,train
3358,C0028754,1,train
4889,C0028754,1,train
1066,C0028754,1,train
54903,C0028754,1,train
27241,C0028754,1,train
955,C0028754,1,train
5919,C0028754,1,train
132789,C0028754,1,train
3778,C0028754,1,train
283455,C0028754,1,train
133522,C0028754,1,train
10840,C0028754,1,train
4199,C0028754,1,train
79738,C0028754,1,train
7508,C2752147,1,train
434,C4721806,1,train
7507,C4721806,1,train
9113,C4721806,1,train
4157,C4721806,1,train
3872,C4721806,1,train
5537,C4721806,1,train
8859,C4721806,1,train
5784,C4721806,1,train
81037,C4721806,1,train
139741,C4721806,1,train
3852,C4721806,1,train
5860,C0268465,1,train
212,C2677889,1,train
212,C4551511,1,train
411,C0026709,1,train
6523,C0268186,1,train
6288,C0221014,1,train
5154,C0040028,1,train
7066,C0040028,1,train
4352,C0040028,1,train
7068,C4722330,1,train
7201,C4722330,1,train
2584,C0268151,1,train
2582,C0268151,1,train
63978,C0023452,1,train
22978,C0023452,1,train
2782,C0023452,1,train
84159,C0023452,1,train
6573,C0023452,1,train
4552,C0023452,1,train
100288687,C0023452,1,train
10320,C0023452,1,train
3055,C0023452,1,train
6886,C0023452,1,train
1053,C0023452,1,train
55824,C0023452,1,train
405,C0023452,1,train
2356,C0023452,1,train
22806,C0023452,1,train
22807,C0023452,1,train
286530,C0023452,1,train
64109,C0023452,1,train
8021,C0023452,1,train
1558,C0023452,1,train
3055,C1961102,1,train
22806,C1961102,1,train
55824,C1961102,1,train
22978,C1961102,1,train
2356,C1961102,1,train
8021,C1961102,1,train
7468,C1961102,1,train
6573,C1961102,1,train
4552,C1961102,1,train
405,C1961102,1,train
10320,C1961102,1,train
7441,C1961102,1,train
22807,C1961102,1,train
10019,C1961102,1,train
3131,C1961102,1,train
6886,C1961102,1,train
1053,C1961102,1,train
63978,C1961102,1,train
6887,C1961102,1,train
286530,C1961102,1,train
84159,C1961102,1,train
2052,C1961102,1,train
3233,C1961102,1,train
326,C0085859,1,train
1287,C1567741,1,train
1285,C1567741,1,train
1286,C1567741,1,train
2182,C1846242,1,train
9949,C1846242,1,train
7486,C0043119,1,train
2074,C0231341,1,train
55145,C0013423,1,train
488,C0022595,1,train
540,C0019202,1,train
54949,C0019202,1,train
438,C0019202,1,train
2,C0019202,1,train
4017,C0019202,1,train
191,C0019202,1,train
5530,C0019202,1,train
56899,C0019202,1,train
4713,C0019202,1,train
5657,C3495801,1,train
55806,C1859592,1,train
55806,C2750815,1,train
5538,C0268281,1,train
54982,C0268281,1,train
1200,C0268281,1,train
23400,C0268281,1,train
6329,C0751360,1,train
6329,C2936781,1,train
9128,C0035334,1,train
4117,C0035334,1,train
55624,C0035334,1,train
8100,C0035334,1,train
7287,C0035334,1,train
6100,C0035334,1,train
157657,C0035334,1,train
10210,C0035334,1,train
6017,C0035334,1,train
49855,C0035334,1,train
25794,C0035334,1,train
1201,C0035334,1,train
4901,C0035334,1,train
9742,C0035334,1,train
23568,C0035334,1,train
4751,C0035334,1,train
5158,C0035334,1,train
7274,C0035334,1,train
26090,C0035334,1,train
145226,C0035334,1,train
762,C0035334,1,train
9227,C0035334,1,train
26121,C0035334,1,train
23746,C0035334,1,train
1406,C0035334,1,train
375298,C0035334,1,train
6094,C0035334,1,train
6010,C0035334,1,train
57709,C0035334,1,train
399823,C0035334,1,train
6295,C0035334,1,train
3420,C0035334,1,train
7275,C0035334,1,train
55857,C0035334,1,train
57096,C0035334,1,train
5949,C0035334,1,train
57670,C0035334,1,train
6102,C0035334,1,train
84255,C0035334,1,train
9094,C0035334,1,train
23020,C0035334,1,train
64218,C0035334,1,train
10594,C0035334,1,train
285440,C0035334,1,train
22926,C0035334,1,train
5148,C0035334,1,train
9129,C0035334,1,train
9785,C0035334,1,train
1258,C0035334,1,train
583,C0035334,1,train
56952,C0035334,1,train
7399,C0035334,1,train
114902,C0035334,1,train
55812,C0035334,1,train
54806,C0035334,1,train
3000,C0035334,1,train
84100,C0035334,1,train
84140,C0035334,1,train
79797,C0035334,1,train
10461,C0035334,1,train
582,C0035334,1,train
26160,C0035334,1,train
3419,C0035334,1,train
3614,C0035334,1,train
1259,C0035334,1,train
28982,C0035334,1,train
55975,C0035334,1,train
2979,C0035334,1,train
9696,C0035334,1,train
10002,C0035334,1,train
23370,C0035334,1,train
5194,C0043459,1,train
55670,C0043459,1,train
8799,C0043459,1,train
5824,C0043459,1,train
5193,C0043459,1,train
3295,C0043459,1,train
8504,C0043459,1,train
5825,C0043459,1,train
5190,C0043459,1,train
5189,C0043459,1,train
8800,C0043459,1,train
5192,C0043459,1,train
5194,C0751594,1,train
5190,C0751594,1,train
5825,C0751594,1,train
55670,C0751594,1,train
5193,C0751594,1,train
5192,C0751594,1,train
5828,C0751594,1,train
5189,C0751594,1,train
5195,C0751594,1,train
8504,C0751594,1,train
5194,C3658299,1,train
5190,C3658299,1,train
5825,C3658299,1,train
55670,C3658299,1,train
5193,C3658299,1,train
5192,C3658299,1,train
5828,C3658299,1,train
5189,C3658299,1,train
5195,C3658299,1,train
8504,C3658299,1,train
4703,C1850569,1,train
6584,C0342788,1,train
3382,C0011854,1,train
5799,C0011854,1,train
60468,C0011854,1,train
10019,C0011854,1,train
1512,C0011854,1,train
1129,C0011854,1,train
7297,C0011854,1,train
3767,C0011854,1,train
5078,C0011854,1,train
23274,C0011854,1,train
114904,C0011854,1,train
55315,C0011854,1,train
4760,C0011854,1,train
50604,C0011854,1,train
100506742,C0011854,1,train
3710,C0011854,1,train
5644,C0011854,1,train
5588,C0011854,1,train
29949,C0011854,1,train
4338,C1854989,1,train
93,C0175707,1,train
7044,C0175707,1,train
6997,C0175707,1,train
93,C0265357,1,train
7044,C0265357,1,train
6997,C0265357,1,train
2657,C0266642,1,train
54585,C0266642,1,train
168507,C0266642,1,train
1767,C0266642,1,train
1770,C0266642,1,train
220136,C0266642,1,train
55997,C0266642,1,train
283149,C0266642,1,train
6997,C0266642,1,train
57619,C0266642,1,train
93,C0266642,1,train
4838,C3178805,1,train
6997,C3178805,1,train
7044,C3178805,1,train
2657,C3178805,1,train
78987,C3178805,1,train
93,C3178806,1,train
7044,C3178806,1,train
6997,C3178806,1,train
93,C3178807,1,train
7044,C3178807,1,train
6997,C3178807,1,train
3858,C1843463,1,train
5837,C0017924,1,train
4625,C0410203,1,train
57190,C0410203,1,train
1785,C0410203,1,train
58,C0410203,1,train
124093,C0410203,1,train
64419,C0410203,1,train
6786,C0410203,1,train
4534,C0410203,1,train
4987,C0001973,1,train
51324,C0001973,1,train
4676,C0001973,1,train
3350,C0001973,1,train
1136,C0001973,1,train
10327,C0001973,1,train
4340,C0001973,1,train
9095,C0001973,1,train
130,C0001973,1,train
1850,C0001973,1,train
9369,C0001973,1,train
4835,C0001973,1,train
2046,C0001973,1,train
51294,C0001973,1,train
4985,C0001973,1,train
84152,C0001973,1,train
1815,C0001973,1,train
8836,C0001973,1,train
55833,C0001973,1,train
9674,C0001973,1,train
2560,C0001973,1,train
124,C0001973,1,train
1393,C0001973,1,train
2899,C0001973,1,train
6529,C0001973,1,train
1013,C0001973,1,train
4336,C0001973,1,train
10420,C0001973,1,train
1008,C0001973,1,train
26047,C0001973,1,train
57502,C0001973,1,train
4761,C0001973,1,train
6625,C0001973,1,train
25976,C0001973,1,train
152330,C0001973,1,train
27161,C0001973,1,train
1016,C0001973,1,train
3363,C0001973,1,train
11024,C0001973,1,train
2572,C0001973,1,train
2565,C0001973,1,train
23552,C0001973,1,train
2784,C0001973,1,train
3176,C0001973,1,train
1496,C0001973,1,train
6870,C0001973,1,train
9456,C0001973,1,train
9607,C0001973,1,train
8462,C0001973,1,train
4898,C0001973,1,train
2566,C0001973,1,train
127,C0001973,1,train
2911,C0001973,1,train
2534,C0001973,1,train
7804,C0001973,1,train
5179,C0001973,1,train
2587,C0001973,1,train
57575,C0001973,1,train
4986,C0001973,1,train
4889,C0001973,1,train
2550,C0001973,1,train
111,C0001973,1,train
23469,C0001973,1,train
3351,C0001973,1,train
3122,C0001973,1,train
84062,C0001973,1,train
3554,C0001973,1,train
9705,C0001973,1,train
374879,C0001973,1,train
64682,C0001973,1,train
1129,C0001973,1,train
1009,C0001973,1,train
222,C0001973,1,train
29114,C0001973,1,train
2559,C0001973,1,train
1812,C0001973,1,train
2052,C0001973,1,train
3358,C0001973,1,train
63876,C0001973,1,train
23237,C0001973,1,train
7520,C0001973,1,train
6536,C0001973,1,train
9152,C0001973,1,train
7018,C0001973,1,train
10280,C0001973,1,train
3972,C0001973,1,train
815,C0001973,1,train
387129,C0001973,1,train
5142,C0001973,1,train
2914,C0001973,1,train
4155,C0001973,1,train
2903,C0001973,1,train
1808,C0001973,1,train
2348,C0001973,1,train
387357,C0001973,1,train
2558,C0001973,1,train
1003,C0001973,1,train
11343,C0001973,1,train
1269,C0001973,1,train
2561,C0001973,1,train
8910,C0001973,1,train
2569,C0001973,1,train
2693,C0001973,1,train
814,C0001973,1,train
6715,C0001973,1,train
56311,C0001973,1,train
8644,C0001973,1,train
57001,C0001973,1,train
4923,C0001973,1,train
114879,C0001973,1,train
635,C0001973,1,train
1006,C0001973,1,train
4929,C0001973,1,train
54970,C0001973,1,train
2169,C0001973,1,train
51194,C0001973,1,train
7262,C0001973,1,train
56923,C0001973,1,train
23189,C0001973,1,train
113,C0001973,1,train
2904,C0001973,1,train
2596,C0001973,1,train
2567,C0001973,1,train
1553,C0001973,1,train
5992,C0001973,1,train
26523,C0001973,1,train
131,C0001973,1,train
1621,C0001973,1,train
7166,C0001973,1,train
5020,C0001973,1,train
2030,C0001973,1,train
4922,C0001973,1,train
7086,C0001973,1,train
7200,C0001973,1,train
5999,C0001973,1,train
2902,C0001973,1,train
1143,C0001973,1,train
9709,C0001973,1,train
8811,C0001973,1,train
8484,C0001973,1,train
113235,C0001973,1,train
1892,C0001973,1,train
3839,C0001973,1,train
150,C0001973,1,train
5924,C0001973,1,train
2917,C0001973,1,train
50628,C0001973,1,train
6571,C0001973,1,train
9177,C0001973,1,train
1814,C0001973,1,train
8777,C0001973,1,train
80731,C0001973,1,train
7021,C0001973,1,train
23174,C0001973,1,train
1007,C0001973,1,train
4887,C0001973,1,train
5429,C0043346,1,train
1643,C0043346,1,train
7508,C0043346,1,train
2071,C0043346,1,train
602,C0004153,1,train
9971,C0004153,1,train
4048,C0004153,1,train
246,C0004153,1,train
1269,C0004153,1,train
241,C0004153,1,train
1071,C0004153,1,train
4864,C0004153,1,train
10155,C0004153,1,train
64240,C0004153,1,train
1535,C0004153,1,train
3269,C0004153,1,train
57636,C0032460,1,train
79039,C0032460,1,train
7328,C0032460,1,train
29127,C0032460,1,train
3972,C0032460,1,train
6286,C0032460,1,train
4544,C0032460,1,train
4796,C0032460,1,train
25865,C0032460,1,train
817,C0032460,1,train
374955,C0032460,1,train
79685,C0032460,1,train
9210,C0032460,1,train
10454,C0032460,1,train
29997,C0032460,1,train
7272,C0032460,1,train
114822,C0032460,1,train
6665,C0032460,1,train
5140,C0032460,1,train
11173,C0032460,1,train
8644,C0032460,1,train
6440,C0032460,1,train
170394,C0032460,1,train
146433,C0032460,1,train
349565,C0032460,1,train
116840,C0032460,1,train
51477,C0032460,1,train
891,C0032460,1,train
80264,C0032460,1,train
6337,C0032460,1,train
3850,C0032460,1,train
1646,C0032460,1,train
4603,C0032460,1,train
2549,C0032460,1,train
171558,C0032460,1,train
8817,C0032460,1,train
113251,C0032460,1,train
9205,C0032460,1,train
466,C0032460,1,train
79694,C0032460,1,train
990,C0032460,1,train
374920,C0032460,1,train
6939,C0032460,1,train
5724,C0032460,1,train
55721,C0032460,1,train
54443,C0032460,1,train
23162,C0032460,1,train
6770,C0032460,1,train
164395,C0032460,1,train
84376,C0032460,1,train
5862,C0032460,1,train
80127,C0032460,1,train
57731,C0032460,1,train
147906,C0032460,1,train
55783,C0032460,1,train
3977,C0032460,1,train
1995,C0032460,1,train
30000,C0032460,1,train
56946,C0032460,1,train
2529,C0032460,1,train
104,C0032460,1,train
6168,C0032460,1,train
90326,C0032460,1,train
1364,C0032460,1,train
2812,C0032460,1,train
54206,C0032460,1,train
23112,C0032460,1,train
54947,C0032460,1,train
1013,C0032460,1,train
91608,C0032460,1,train
8572,C0032460,1,train
259266,C0032460,1,train
23671,C0032460,1,train
9134,C0032460,1,train
146664,C0032460,1,train
57104,C0032460,1,train
10772,C0032460,1,train
3161,C0032460,1,train
8463,C0032460,1,train
3284,C0032460,1,train
7110,C0032460,1,train
338324,C0032460,1,train
79906,C0032460,1,train
7755,C0032460,1,train
1742,C0032460,1,train
22924,C0032460,1,train
55503,C0032460,1,train
3070,C0032460,1,train
53335,C0032460,1,train
5373,C0349653,1,train
111,C0011860,1,train
4773,C0011860,1,train
6506,C0011860,1,train
6581,C0011860,1,train
4544,C0011860,1,train
6424,C0011860,1,train
51530,C0011860,1,train
5066,C0011860,1,train
4760,C0011860,1,train
2888,C0011860,1,train
4825,C0011860,1,train
157855,C0011860,1,train
6277,C0011860,1,train
150,C0011860,1,train
3375,C0011860,1,train
4143,C0011860,1,train
5105,C0011860,1,train
3290,C0011860,1,train
9861,C0011860,1,train
84196,C0011860,1,train
1535,C0011860,1,train
2642,C0011860,1,train
59338,C0011860,1,train
3098,C0011860,1,train
3127,C0011860,1,train
22866,C0011860,1,train
2645,C0011860,1,train
6514,C0011860,1,train
1374,C0011860,1,train
5078,C0011860,1,train
10363,C0011860,1,train
8660,C0011860,1,train
2820,C0011860,1,train
5467,C0011860,1,train
3597,C0011860,1,train
10018,C0011860,1,train
2696,C0011860,1,train
2813,C0011860,1,train
2695,C0011860,1,train
3651,C0011860,1,train
488,C0011860,1,train
63892,C0011860,1,train
5919,C0011860,1,train
7325,C0011860,1,train
6480,C0011860,1,train
54901,C0011860,1,train
6720,C0011860,1,train
132332,C0011860,1,train
23338,C0011860,1,train
3416,C0011860,1,train
7352,C0011860,1,train
1889,C0011860,1,train
10296,C0011860,1,train
80212,C0011860,1,train
116150,C0011860,1,train
4925,C0011860,1,train
221895,C0011860,1,train
5506,C0011860,1,train
489,C0011860,1,train
6517,C0011860,1,train
3397,C0011860,1,train
9479,C0011860,1,train
10644,C0011860,1,train
5629,C0011860,1,train
56999,C0011860,1,train
3990,C0011860,1,train
493856,C0011860,1,train
60685,C0011860,1,train
169026,C0011860,1,train
10239,C0011860,1,train
7466,C0011860,1,train
6049,C0011860,1,train
80790,C0011860,1,train
169792,C0011860,1,train
8527,C0011860,1,train
5770,C0011860,1,train
3263,C0011860,1,train
635,C0011860,1,train
22808,C0011860,1,train
55600,C0011860,1,train
3170,C0020459,1,train
2746,C0020459,1,train
2175,C0020459,1,train
4160,C0020459,1,train
1831,C0020459,1,train
2176,C0020459,1,train
2639,C0268595,1,train
7456,C0043194,1,train
5631,C1970827,1,train
3141,C0268581,1,train
55670,C0162309,1,train
215,C0162309,1,train
5194,C0162309,1,train
685,C0162568,1,train
2235,C0162568,1,train
11284,C0022333,1,train
54805,C0022333,1,train
7779,C0022333,1,train
2897,C0022333,1,train
3612,C0022333,1,train
1814,C0022333,1,train
6546,C0022333,1,train
10280,C0022333,1,train
3737,C0022333,1,train
7200,C0022333,1,train
6904,C0022333,1,train
93183,C0022333,1,train
6752,C0022333,1,train
2290,C0022333,1,train
2166,C0022333,1,train
54886,C0022333,1,train
6505,C0022333,1,train
6547,C0022333,1,train
5173,C0022333,1,train
8828,C0022333,1,train
3767,C0022333,1,train
2572,C0022333,1,train
2558,C0022333,1,train
3785,C0022333,1,train
249,C0022333,1,train
1812,C0022333,1,train
135,C0022333,1,train
6529,C0022333,1,train
3954,C0022333,1,train
1138,C0022333,1,train
2784,C0022333,1,train
6792,C0022333,1,train
3351,C0022333,1,train
2593,C0022333,1,train
3350,C0022333,1,train
1139,C0022333,1,train
54715,C0022333,1,train
5066,C0022333,1,train
6854,C0022333,1,train
1136,C0022333,1,train
348980,C0022333,1,train
38,C0022333,1,train
51738,C0022333,1,train
4986,C0022333,1,train
57468,C0022333,1,train
1103,C0022333,1,train
5978,C0022333,1,train
11284,C0149958,1,train
54805,C0149958,1,train
7779,C0149958,1,train
2897,C0149958,1,train
3612,C0149958,1,train
1814,C0149958,1,train
6546,C0149958,1,train
10280,C0149958,1,train
3737,C0149958,1,train
7200,C0149958,1,train
6904,C0149958,1,train
93183,C0149958,1,train
6752,C0149958,1,train
2290,C0149958,1,train
2166,C0149958,1,train
54886,C0149958,1,train
6505,C0149958,1,train
6547,C0149958,1,train
5173,C0149958,1,train
8828,C0149958,1,train
3767,C0149958,1,train
2572,C0149958,1,train
2558,C0149958,1,train
3785,C0149958,1,train
249,C0149958,1,train
1812,C0149958,1,train
135,C0149958,1,train
6529,C0149958,1,train
3954,C0149958,1,train
1138,C0149958,1,train
2784,C0149958,1,train
6792,C0149958,1,train
3351,C0149958,1,train
2593,C0149958,1,train
3350,C0149958,1,train
1139,C0149958,1,train
54715,C0149958,1,train
5066,C0149958,1,train
6854,C0149958,1,train
1136,C0149958,1,train
348980,C0149958,1,train
38,C0149958,1,train
51738,C0149958,1,train
4986,C0149958,1,train
57468,C0149958,1,train
